tag,title,lat,lon
4522,Guildwood Pkwy At Rowatson Rd East Side,43.7470599,-79.20092
4524,Wellesworth Dr At Rangoon Rd,43.66623,-79.57912
4545,The Esplanade At Lower Jarvis St,43.6483199,-79.37069
4553,Eglinton Ave East At Barbados Blvd,43.7383299,-79.24111
4554,1800 The Queensway,43.6140899,-79.55933
4555,Thistle Down Blvd At Albion Rd East Side,43.7358099,-79.56081
4573,Sewells Rd At Neilson Rd,43.80632,-79.2189599
4583,Eglinton Ave East At Cedar Dr,43.7437899,-79.2157
4588,The West Mall At Sherway Dr (Trillium Health Ctr South Stop),43.6094,-79.5597999
4603,Lynedock Cres At Climans Rd,43.76234,-79.3248699
4607,Kennedy Rd At Summer Dr South Side,43.7218699,-79.2636399
4609,McCowan Rd At Raymerville Dr (South),43.87681,-79.28668
4613,347 Danforth Rd,43.70343,-79.2702099
4617,Drewry Ave At Norwin St,43.78464,-79.4283599
4621,Davenport Rd At Bracondale Hill Rd,43.6747999,-79.4284899
4642,Guildwood Pkwy At Rowatson Rd,43.74722,-79.2011499
4647,Wilson Ave At Jane St,43.72107,-79.5082999
4659,701 Clayson Rd,43.7275,-79.52857
4660,Woodsworth Rd At Northey Dr (East),43.7646699,-79.3652699
4680,Lawrence Ave East At Wanless Cres (East),43.7276699,-79.38973
4702,Morrish Rd At Grantown Ave,43.7929399,-79.1745599
4712,141 Morningview Trail,43.8159999,-79.19928
4726,North Queen St At Nova Rd,43.6159499,-79.5567299
4758,Albion Rd At Weston Rd,43.71723,-79.5382
4761,McCowan Ave At Southdale Dr,43.86544,-79.28395
4776,240 Duncan Mill Rd,43.7615499,-79.3508199
4808,McLevin Ave At Empringham Dr,43.8098,-79.21051
4816,McCowan Rd At Bullock Dr,43.87295,-79.28608
4841,Opposite 347 Danforth Rd,43.7034399,-79.27049
4857,McCowan Rd At Kenhatch Blvd,43.8016,-79.26398
4860,Drewry Ave At Cactus Ave,43.78408,-79.4311999
4863,Morningside Avenue At Sheppard Ave East,43.8018499,-79.1995699
4871,Wilson Ave At Dallner Rd East Side,43.71987,-79.5130799
4873,70 The East Mall,43.6184199,-79.5478199
4874,Opposite 20 Graydon Hall Dr,43.7630199,-79.34516
4876,Garratt Blvd At Plewes Rd South Side,43.73337,-79.46943
4882,Kingston Rd At Guildcrest Dr,43.7475699,-79.20766
4892,Morningside Ave At Beath St,43.77462,-79.1885
4905,York Mills Rd At Cedarwood Ave East Side,43.7459299,-79.39383
4906,Skyway Avewnue At Meridian Rd (South),43.6824699,-79.58172
4926,Wilson Ave At Garratt Blvd,43.73046,-79.4679299
4933,551 The West Mall,43.65175,-79.56975
4936,The West Mall At Civic Centre Crt South Side,43.6416399,-79.5657599
4937,75 Lesmill Rd,43.75909,-79.35723
4939,Canmore Rd At Conlins Rd East Side,43.79309,-79.1845299
4944,70 Milner Ave,43.78415,-79.2513899
4945,Calvington Dr At Renshaw St,43.7327599,-79.48678
4946,McLevin Ave At Shepmore Terr East Side,43.8035199,-79.23024
4949,Lawrence Ave East At Mt Pleasant Rd,43.7264599,-79.39616
4952,Mantis Rd At Poppy Pl (North),43.824,-79.22275
4960,Eglinton Ave East At Torrance Rd,43.73937,-79.2354399
4965,Morningside Ave At Pixley Cres,43.76,-79.18266
4977,Eringate Dr At Sigmont Rd,43.6619299,-79.57715
4980,Davenport Rd At Walmer Rd,43.67703,-79.4097099
4984,The West Mall At Rathburn Rd,43.6527899,-79.5723299
4986,McCowan Rd At South Unionville Ave,43.86071,-79.28277
4997,Tandridge Cres At Arcot Blvd North Side,43.7280699,-79.54961
5008,Giltspur Dr At Calico Dr,43.73745,-79.5036799
5009,399 The West Mall (Etobicoke Civic Centre),43.6432599,-79.56653
5018,Alness St At Dolomite Dr,43.7796199,-79.4756799
5027,Opposite 195 Galaxy Boulevard,43.67715,-79.58382
5029,Eglinton Ave East At Bellamy Rd North,43.7400699,-79.23217
5035,Arcot Blvd At Albion Rd East Side,43.72699,-79.5513399
5039,Conlins Rd At Challenger Crt,43.7916699,-79.18462
5040,Tapscott Rd At Blackwell Ave West Side,43.8055199,-79.22133
5041,Wilson Ave At Jane St,43.72076,-79.5087999
5043,Davenport Rd At Marchmount Rd West Side,43.6749499,-79.42641
5069,St Clair Ave West At Wychwood Ave,43.68201,-79.4236599
5081,Guildwood Pkwy At Chancery Lane,43.7483399,-79.1957
5082,Morningside Ave At Danzig St,43.7647799,-79.1847599
5085,Morningview Trail At Sewells Rd,43.8199699,-79.20097
5135,McLevin Ave At Tapscott Rd West Side,43.8049199,-79.22716
5156,Davenport Rd At Bathurst St,43.6767799,-79.4153699
5158,Maybrook Dr At Passmore Ave South Side,43.8277399,-79.26173
5165,Dufferin St At Finch Ave West,43.76924,-79.46715
5199,375 Danforth Rd,43.70487,-79.2692799
5221,400 The West Mall,43.64316,-79.56674
5224,Garratt Blvd At Katherine Rd,43.7322599,-79.4689899
5227,Supertest Rd At Alness St West Side,43.7767099,-79.47498
5287,Opposite 590 Supertest Rd,43.77617,-79.4771599
5289,The West Mall At Leavenworth Cres South Side,43.63427,-79.5613399
5290,Opposite 71 Maybrook Dr,43.8243399,-79.26089
5302,McLevin Ave At John Tabor Trail,43.8083,-79.20676
5317,Browns Line At Valermo Dr,43.60591,-79.54691
5318,Morningside Ave At Lawrence Ave East,43.7686199,-79.1863499
5341,Danforth Ave At Byng Ave,43.6929499,-79.28028
5343,Dundas St West At Wilmar Rd,43.6342299,-79.54174
5357,Wilson Ave At Agate Rd West Side,43.7257899,-79.48633
5358,Middlefield Rd At Nashdene Rd,43.8174699,-79.26105
5369,McLevin Ave At Malvern St West Side,43.79975,-79.2379599
5382,Davenport Rd At Old Weston Rd East Side,43.67089,-79.4619
5397,Middlefield Rd At Passmore Ave East Side,43.8274699,-79.26441
5403,Milner Ave At Markham Rd,43.78945,-79.2373899
5407,Dundas St West At The East Mall Cres,43.63039,-79.5491699
5421,105 Nugget Ave,43.7933499,-79.25583
5423,Opposite 200 Brockport Dr,43.7015799,-79.5885099
5424,Gentian Dr At Sagamore Cres,43.66503,-79.5848499
5436,Garratt Blvd At Regent Rd South Side,43.73099,-79.46844
5452,The East Mall At West Deane Valley Rd,43.6668899,-79.5724299
5458,The East Mall At Capri Rd,43.6528499,-79.56338
5465,2466 Eglinton Ave East (Rainbow Village),43.7340999,-79.26044
5472,McLevin Ave At Fawcett Trail West Side,43.8086299,-79.20728
5473,McCowan Rd At Alton Towers Cir (South),43.8226199,-79.2741399
5481,620 Evans Ave,43.6104299,-79.55042
5485,The East Mall At Burnhamthorpe Rd,43.6460899,-79.55973
5487,Davenport Rd At Dartnell Ave East Side,43.6767399,-79.41184
5488,Kennedy Rd At Kenmark Blvd,43.7302899,-79.2673199
5492,Lynedock Cres At Roywood Dr,43.76397,-79.3226099
5506,Wellesworth Dr At Torrington Dr,43.6551799,-79.5765499
5534,Opposite 900 The East Mall,43.6697699,-79.57172
5545,Christie St At St Clair Ave West,43.68154,-79.42558
5560,Christie St At Davenport Rd,43.67546,-79.42288
5562,The West Mall At Burnhamthorpe Rd,43.64468,-79.56744
5587,Middlefield Rd At Compass Crt,43.80189,-79.2566999
5589,Nugget At Shorting Rd,43.79626,-79.2512299
5608,Bannatyne Dr At Riderwood Dr,43.75819,-79.3640799
5609,McCowan Rd At Pitfield Rd,43.7874999,-79.25748
5617,Maniza Rd At Powell Rd,43.7374799,-79.4653399
5620,Shorncliffe Rd At Dundas St West South Side,43.6317299,-79.5445
5623,Wilson Ave At Apex Lane,43.72871,-79.4756699
5627,The West Mall Cres At The West Mall West Side,43.6272399,-79.55948
5641,Milner Ave At Scunthorpe Rd,43.7889799,-79.23998
5642,Davenport Rd At Lansdowne Ave,43.6713999,-79.44881
5644,Alness St At Dolomite Dr,43.77939,-79.47545
5647,McCowan Rd At Devonshire Ave,43.8385999,-79.2773199
5656,Milner Ave At Novopharm Crt,43.79104,-79.2305099
5659,Morningside Ave At Greyabbey Trail North Side,43.7534699,-79.17982
5675,Christie Station,43.6641199,-79.41857
5687,Martin Ross Ave At Flint Rd East Side,43.7727599,-79.47995
5696,Berkeley St At The Esplanade,43.65012,-79.36362
5699,Guildwood Pkwy At Kingston Rd South Side,43.7492799,-79.20545
5714,Dufferin St At Supertest Rd,43.7781199,-79.4692299
5715,Middlefield Rd At Opposite Walkway To Buckhurst Cres,43.8052799,-79.2546
5726,4400 Dufferin St,43.76557,-79.4663
5728,Morningside Ave At Warnsworth St,43.77441,-79.18861
5730,211 The West Mall,43.6300599,-79.5593399
5732,McCowan Rd At Walkway To Enchanted Hills Cres,43.82881,-79.2753499
5757,Morningside Ave At Ellesmere Rd,43.7857599,-79.1937299
5761,Albion Rd At Armel Crt,43.7213199,-79.5459399
5773,Christie St At Melita Ave,43.67342,-79.42214
5781,Christie St At Dupont St,43.67148,-79.4214
5799,2265 Jane St,43.72751,-79.51013
5809,Albion Rd At Armel Crt,43.72122,-79.54542
5816,Morningview Trail At Rangeley Dr,43.8175499,-79.19977
5820,110 Morningview Trail,43.8149599,-79.19968
5836,The East Mall At Burnhamthorpe Rd South Side,43.6459,-79.55997
5839,Davenport Rd At Caledonia Park Rd,43.6712099,-79.45078
5843,Guildwood Pkwy At Scarcliff Gardens,43.75129,-79.1829199
5845,Lawrence Ave At Yonge St (Lawrence Station),43.72522,-79.4019899
5849,McCowan Rd At Castlemore Ave,43.8983999,-79.2918699
5867,Steeles Ave West At Dufferin St,43.7871,-79.4704299
5874,International Blvd At Carlingview Dr East Side,43.6769399,-79.5905
5904,Brimley Rd At Lawrence Ave East,43.7531699,-79.2550899
5915,Bannatyne Dr At Silvergrove Rd,43.7637299,-79.37375
5935,Wilson Ave At Dufferin St,43.73193,-79.45913
5936,Rangoon Rd At Hagersville Crt,43.6639599,-79.5776099
5949,Evans Ave At Sheldon Ave,43.6112999,-79.54587
6005,Wilson Ave At Wendell Ave,43.7169399,-79.5269
6009,Jane St At Troutbrooke Dr,43.7321399,-79.51144
6010,The East Mall At Valhalla Inn Rd North Side,43.64189,-79.55768
6011,Middlefield Rd At Finch Ave East,43.80969,-79.25744
6023,Milner At Cinemart Dr,43.7975699,-79.20448
6029,Steeles Ave West At Alness St East Side,43.7848199,-79.48012
6062,York Mills Rd At Old York Mills Rd,43.7444499,-79.40491
6064,North Queen St At The East Mall East Side,43.62053,-79.5487099
6066,61 Maybrook Dr,43.8235,-79.26041
6068,McCowan Rd At Commander Blvd,43.7963,-79.26167
6107,Bayview Ave At Dawlish Ave South Side,43.7242999,-79.3796999
6121,McCowan Rd At Sandhurst Cir (South),43.8052999,-79.26549
6126,715 Milner Ave (Honda Plant-West Entrance),43.7960499,-79.21004
6149,Morningside Ave At Old Finch Ave,43.81871,-79.2152199
6150,Danforth Rd At Hubert Ave,43.7139299,-79.26155
6155,Opposite 601 Milner Ave,43.794,-79.2235899
6161,Arrow Rd At Sheppard Ave West North Side,43.7363199,-79.52934
6182,Milner Ave At Progress Ave,43.79035,-79.2338499
6187,McCowan Rd At Castlemore Ave,43.89892,-79.2923
6189,Walsh Ave At Weston Rd,43.7171499,-79.5372099
6223,Lynedock Cres At Fenside Dr East Side,43.76189,-79.32815
6226,Morningside Ave At Halfway Ave,43.8178799,-79.2135599
6235,Fenside Dr At Slidell Cres,43.7633699,-79.3290599
6236,Morningview Trail At Old Finch Ave,43.8218599,-79.20172
6242,Maniza Rd At Spalding Rd,43.7340299,-79.4638599
6248,Bridle Walk At Drawbridge Dr,43.89735,-79.3087
6249,Drewry Ave At Bathurst St,43.7811399,-79.44453
6253,Kennedy Rd At Merrian Rd,43.72737,-79.26577
6264,The East Mall At North Queen St South Side,43.6200699,-79.5493399
6268,Tapscott Rd At Washburn Way,43.8046099,-79.2240599
6270,Markham Rd At Kingston Rd North Side,43.7394399,-79.2171599
6275,Morningside Ave At Tams Rd,43.7921099,-79.1956599
6295,Opposite 2265 Jane St,43.7274299,-79.5103299
6296,Castlemore Ave At Ridgecrest Rd West Side,43.8971799,-79.30344
6298,Berkeley At Front St East,43.6510299,-79.3638399
6340,Browns Line At Valermo Dr,43.60624,-79.54732
6349,Dufferin St At Gerry Fitzgerald Dr,43.78403,-79.4702499
6351,The East Mall At Evans Ave North Side,43.6122199,-79.54377
6353,130 Milner Ave,43.7856499,-79.24554
6355,Bannatyne Dr At Leslie St West Side,43.75865,-79.3619299
6359,Morningside Ave At Cumber Ave,43.75503,-79.1807
6364,The West Mall At Leavenworth Cres,43.63421,-79.56115
6366,525 Milner Ave,43.7926299,-79.22645
6371,Eglinton Ave East At Barbados Blvd,43.73797,-79.2417399
6377,Browns Line At Rimilton Ave,43.60376,-79.54596
6379,Underpass Gate At Roywood Dr,43.76254,-79.3354699
6389,York Mills Rd At Birchwood Ave,43.7465499,-79.39143
6397,Evans Ave At Gair Dr,43.60982,-79.5524199
6404,Lawrence Ave East At Ronan Ave,43.72695,-79.3938099
6405,The West Mall At Civic Centre Crt,43.6420599,-79.5657399
6406,Kendal Ave At Davenport Rd South Side,43.6762699,-79.4102299
6407,Davenport Rd At Marchmount Rd East Side,43.6749199,-79.4259
6410,Milner Ave At Shadowood Crt,43.7986899,-79.20293
6418,Milner Ave At Mid Dominion Acres,43.7869199,-79.24199
6423,Graydon Hall Dr At Graydon Hall Pl East Side,43.76475,-79.3442099
6425,Calvington Dr At Renshaw St,43.7326099,-79.48704
6428,Guildwood Pkwy At Livingston Rd,43.74764,-79.1990899
6433,900 The East Mall,43.6695699,-79.57245
6450,McCowan Rd At South Unionville Ave,43.86103,-79.28314
6471,Davenport Rd At Laughton Ave,43.6702299,-79.45598
6477,Maybrook Dr At Newmill Gate,43.8258899,-79.2615499
6492,340 The East Mall,43.63912,-79.5570399
6493,Mill St At Trinity St,43.6508499,-79.35962
6504,156 Duncan Mill Rd,43.7617299,-79.35546
6508,120 Nugget Ave,43.7936399,-79.25544
6511,Albion Rd At Arcot Blvd South Side,43.7265,-79.5519999
6513,Danforth Rd At Landry Ave,43.6948099,-79.27626
6551,Richgrove Dr At Martin Grove Rd,43.6766999,-79.56461
6558,McCowan Rd At Highglen Ave,43.84566,-79.27888
6563,Middlefield Rd At Pebblewood Ave,43.82334,-79.26331
6576,Davenport Rd At Shaw St,43.67468,-79.4284999
6582,Guildwood Pkwy At Guild Inn East Side,43.7487399,-79.19346
6586,120 McLevin Ave,43.80192,-79.2350899
6590,Shorncliffe Ave At Newbridge Rd,43.62583,-79.54198
6591,York Mills Rd At Leslie St,43.75279,-79.3602199
6598,Nugget Ave At Transfer Pl,43.7979099,-79.24453
6602,McCowan Rd At Highglen Ave South Side,43.8460399,-79.27928
6605,Wellesworth Dr At Rangoon Road West Side,43.66619,-79.5794999
6609,2215 Steeles Ave West,43.7853499,-79.47783
6631,Wilson Ave At Epic Lane Rd East Side,43.7212499,-79.50576
6632,Bayview Ave At Wood Ave,43.7270899,-79.38204
6635,McCowan Rd At Bullock Dr,43.8725099,-79.28564
6643,Brenyon Way At Wickson Trail South Side,43.80541,-79.21127
6657,Alness St At Supertest Rd,43.77653,-79.47425
6670,709 Milner Ave,43.79604,-79.2137899
6672,The East Mall At Yarn Rd South Side,43.6319999,-79.5533399
6673,Guildwood Pkwy At Forsythia Dr,43.75019,-79.1871399
6681,Old Finch Ave At Kengate Dr,43.8214899,-79.2043
6695,The West Mall At Burnhamthorpe Rd,43.6443299,-79.5669299
6698,Wellesworth Dr At The West Mall,43.6551621,-79.5726784
6703,Lawrence Ave East At Dinnick Cres East Side,43.72641,-79.3955599
6708,Davenport Rd At Lansdowne Ave,43.67165,-79.4480499
6720,McCowan Rd At Steeles Ave East,43.8308499,-79.27501
6721,Dundas St West At The East Mall Cres,43.63069,-79.5489799
6722,Alness St At Magnetic Dr,43.7825699,-79.4795199
6739,Oakdale Rd At Sheppard Ave West,43.7374199,-79.52464
6752,Danforth Rd At Birchmount Rd West Side,43.7066599,-79.26847
6775,Banatyne Dr At Davean Dr,43.76033,-79.3684
6778,Old Finch Ave At Valley Centre Dr (West) West Side,43.82127,-79.2056199
6788,75 Milner Ave,43.7840599,-79.25135
6805,Longbourne Dr At Willowridge Rd,43.6779699,-79.57186
6825,Dufferin St At Dolomite Dr,43.7806999,-79.4696799
6850,Carlingview Dr At Meteor Dr South Side,43.6805299,-79.5928099
6853,400 Danforth Rd (Birchmount Garage),43.7053399,-79.26928
6863,Disco Rd At Brockport Rd West Side,43.7024099,-79.59014
6874,Wilson Ave At Dallner Rd,43.7199199,-79.51365
6875,McCowan Rd At 14th Ave,43.8488699,-79.2794899
6891,Milner Ave At Burrows Hall Blvd,43.7949199,-79.21939
6895,Carlingview Dr At Renforth Dr,43.6773899,-79.59141
6905,Brenyon Way At Pioneer Pathway,43.8064499,-79.2137699
6908,Opposite 709 Milner Ave,43.7961499,-79.2138999
6911,Bannatyne Dr At Leslie St,43.75863,-79.3615699
6919,Calvington Dr At Dalraith Rd,43.7320399,-79.49049
6934,Opposite 451 The West Mall,43.6470599,-79.5678999
6935,McCowan Rd At Manhattan Dr,43.88191,-79.28825
6943,Roywood Dr At Marbury Cres (East) East Side,43.7644299,-79.33349
6945,Maniza Rd At Plewes Rd,43.7349,-79.46423
6947,Morningside Ave At Lawrence Ave East North Side,43.7693699,-79.18624
6959,Sewells Rd At Hupfield Trail West Side,43.8144099,-79.21353
6988,Morningside Ave At Coronation Dr,43.7620699,-79.1837699
6997,Eglinton Ave East At Brimley Rd,43.73652,-79.2482799
6998,York Mills Rd At Sandfield Rd,43.75067,-79.3746999
7008,Dundas St West At Subway Cres,43.6358499,-79.5401
7010,20 Lesmill Rd,43.75664,-79.35291
7011,Christie St At Tyrrel Ave,43.67844,-79.42447
7015,Spadina Rd At Bernard Ave,43.6721099,-79.4059099
7018,Keele St At Wandle Ave,43.7310699,-79.4829499
7025,Antibes Dr (North) At Torresdale Ave,43.782,-79.4498799
7043,The West Mall At Sherway Dr (Trillium Health Ctr South Stop),43.6093299,-79.55966
7063,Danforth Rd At Medford Ave,43.6987199,-79.27362
7067,1315 Morningside Ave,43.8055999,-79.2009399
7068,The East Mall At West Deane Valley Rd,43.6666799,-79.5722099
7079,20 Graydon Hall Dr,43.76299,-79.3452799
7080,Opposite 4400 Dufferin St,43.7653599,-79.4659999
7081,Morningside Ave At Gardentree St South Side,43.75963,-79.1827
7090,North Queen St At Manstor Rd,43.61848,-79.5575599
7093,The West Mall At Trillium Health Centre (North Stop),43.61038,-79.56145
7115,McCowan Rd At Finch Ave East North Side,43.8086299,-79.26661
7130,Dufferin St At Steeprock Dr,43.76189,-79.46549
7136,Brockport Dr At Belfield Rd North Side,43.6999699,-79.58794
7155,Morningside Ave At Opposite Morningside Park,43.78088,-79.19135
7164,Danforth Ave At Dawes Rd,43.68942,-79.2966099
7177,North Queen St At The Queensway North Side,43.6150999,-79.55638
7193,Front St East At Parliament St,43.6514499,-79.36289
7214,Murison Blvd At Usherwood Crt East Side,43.7997599,-79.20604
7233,Middlefield Rd At Newmill Gate,43.82517,-79.26409
7237,Wellesworth Dr At Faversham Cres North Side,43.6587699,-79.5793699
7239,McCowan Rd At Triton Rd,43.7755499,-79.25282
7242,Danforth Rd At Medford Ave,43.69914,-79.2735799
7244,Littles Rd At Sewells Rd,43.8190599,-79.20537
7247,Forthbridge Cres At Calvington Dr,43.7277999,-79.50419
7253,The West Mall At Eva Rd,43.6391599,-79.5646099
7259,Dufferin St At Stanstead Dr,43.7630599,-79.4654799
7266,Kennedy Rd At Corvette Ave,43.72537,-79.26515
7282,McCowan Rd At Sandhurst Cir (North),43.8118299,-79.2693499
7294,McCowan Rd At Invergordon Ave,43.78731,-79.25709
7300,Jane St At Chalkfarm Dr (North) South Side,43.7289399,-79.5107499
7307,Woodsworth Rd At Northey Dr (West),43.76498,-79.3702199
7339,Middlefield Rd At Steeles Ave East North Side,43.83345,-79.26802
7340,McCowan Rd At Alton Towers Cir (North),43.8266899,-79.27574
7341,McCowan Rd At Sandhurst Cir (South),43.8049799,-79.2650999
7344,Sewells Rd At Neilson Rd,43.8068099,-79.21824
7348,McCowan Rd At Finch Ave East,43.8078799,-79.2662599
7358,590 Supertest Rd,43.7763299,-79.47684
7361,Danforth Ave At Emmott Ave,43.6918899,-79.2851
7366,McCowan Rd At Milliken Wells Plaza,43.82562,-79.27543
7371,McCowan Rd At Highway 7,43.86739,-79.28473
7391,Lawrence Ave East At Wanless Cres (West),43.72716,-79.3921499
7394,Shorncliffe Ave At Newbridge Rd South Side,43.6258199,-79.5421499
7395,Morrish Rd At Ellesmere Rd,43.7904199,-79.1735
7398,1275 Morningside Ave,43.8034399,-79.20009
7400,Browns Line At Woodbury Rd,43.59938,-79.54425
7410,Drewry Ave At Marthon Cres (East),43.7818199,-79.44109
7414,Middlefield Rd At Passmore Ave,43.82698,-79.26482
7418,Lesmill Rd At Valleybrook Dr West Side,43.75776,-79.3554699
7421,Davenport Rd At Osler St,43.6703799,-79.4591799
7423,185 Graydon Hall Dr,43.76425,-79.34221
7424,Eglinton Ave East At Beachell St,43.74234,-79.2221599
7428,Clayson Rd At Huxley Rd North Side,43.7242899,-79.52583
7435,Evans Ave At Gair Dr,43.61008,-79.5519499
7436,Longbourne Dr At Redgrave Dr,43.6792299,-79.57006
7448,Willowridge Rd At Richgrove Dr,43.6756899,-79.56858
7461,The Esplanade At Church St,43.6471599,-79.37337
7469,Calvington Dr At Keele St West Side,43.7334999,-79.48427
7487,McLevin Ave At Greenspire Rd,43.8031499,-79.23226
7488,York Mills Rd At Harrison Rd,43.7495999,-79.37889
7491,Danforth Ave At St Dunstan Dr West Side,43.6918599,-79.2858399
7495,601 Milner Ave,43.79398,-79.2231999
7510,Heathrow Dr At Chesham Dr,43.72673,-79.5050499
7523,McCowan Rd At McNicoll Ave,43.8181699,-79.2721699
7532,Danforth Rd At Mack Ave,43.70027,-79.2728199
7545,Woodsworth Rd At Hopperton Dr (East),43.76493,-79.37145
7548,McLevin Ave At Tapscott Rd,43.80495,-79.2268799
7554,Davenport Rd At Symington Ave,43.67056,-79.4537899
7563,Wilson Ave At Haymarket Rd East Side,43.71926,-79.5158899
7569,Albion Rd At Elmhurst Dr,43.72529,-79.5508799
7581,Kingston Rd At Cromwell Rd West Side,43.7493499,-79.2064
7585,Canmore Rd At Halfmoon Sq,43.7936899,-79.17954
7596,Kennedy Rd At Summer Dr North Side,43.7222299,-79.2635399
7617,Wilson Ave At Murray Rd,43.7296999,-79.47134
7619,Major Mackenzie Dr East At Ridgecrest Rd,43.9006599,-79.30481
7625,The East Mall At Capri Rd North Side,43.6526599,-79.5630999
7627,2666 Danforth Ave,43.6887999,-79.29932
7632,Martin Grove Rd At Richgrove Dr North Side,43.67731,-79.56424
7637,Wellesworth Dr At Faversham Cres,43.65887,-79.57961
7641,10 Disco Rd,43.70185,-79.5926099
7656,Roywood Dr At Fortrose Cres (West),43.7659199,-79.32915
7676,Drewry Ave At Yonge St West Side,43.7870699,-79.41778
7680,Heathrow Dr At Jane St,43.7250299,-79.5091999
7684,Ellesmere Rd At Military Trail (East),43.7866899,-79.18816
7696,Browns Line At Horner Ave,43.6017999,-79.5453799
7698,The Esplanade At Market St,43.64789,-79.3717999
7706,Dufferin St At Supertest Rd,43.7778399,-79.46899
7719,William R Allen Rd At Sheppard Ave West South Side,43.7496699,-79.46339
7739,Morningside Ave At Morningview Trail,43.81333,-79.20609
7756,McCowan Rd At Alton Towers Cir (North),43.8270399,-79.2760399
7773,Opposite 111 Disco Rd (West Detention Centre),43.7003399,-79.59929
7780,355 Clayson Rd,43.72564,-79.52808
7790,Lawrence Ave West At Yonge St (Lawrence Station),43.72499,-79.4024499
7796,Leslie St At Kirkwood Rd,43.75652,-79.36091
7826,Milner Ave At Neilson Rd,43.7956,-79.2163199
7836,Evans Ave At Sherway Gate West Side,43.60899,-79.55685
7844,McCowan Rd At Big Red Ave North Side,43.81479,-79.27048
7846,Brenyon Way At Sheppard Ave East,43.8006999,-79.2070399
7854,North Queen St At Medulla Ave,43.6212699,-79.54553
7859,Middlefield Rd At Nashdene Rd North Side,43.81759,-79.26094
7877,836 Davenport Rd East Side,43.67636,-79.4199999
7888,Milner Ave At McCowan Rd East Side,43.7854999,-79.25566
7889,75 Tandridge Cres,43.7289799,-79.5459899
7923,Middlefield Rd At Steeles Ave East,43.8329599,-79.2681
7930,McCowan Rd At Raymerville Dr (North),43.88143,-79.28781
7941,Eglinton Ave East At Torrance Rd West Side,43.7395199,-79.23577
7954,North Queen St At The Queensway,43.6145799,-79.5564499
7969,Morningview Trail At Gennela Sq,43.8144999,-79.20295
7970,Morningside Ave At Coronation Dr North Side,43.7621499,-79.1836099
7972,Wellesworth Dr At Gentian Dr,43.6653499,-79.58142
7997,The East Mall At Bloor St West,43.6368099,-79.55638
8000,Ellesmere Rd At Military Trail (East),43.7864599,-79.18844
8004,Wilson Ave At Murray Rd,43.7294099,-79.47172
8011,McLevin Ave At Malvern St,43.7997399,-79.2378
8017,Spadina Rd At Bernard Ave South Side,43.6717999,-79.4059699
8026,Drewry Ave At Grantbrook St,43.7834,-79.4338999
8029,295 Danforth Rd,43.70147,-79.2716299
8033,Jane St At Troutbrooke Dr North Side,43.7323499,-79.5112299
8036,Eglinton Ave East At Kingston Rd,43.7438099,-79.2121399
8039,Opposite 955 Middlefield Rd,43.83092,-79.26715
8046,Murison Blvd At Milner Ave North Side,43.79927,-79.20254
8058,Morningside Ave At Lawrence Ave East South Side,43.7682299,-79.18605
8075,Lesmill Rd At Duncan Mill Rd,43.7604799,-79.3583399
8076,Drewry Ave At Marathon Cres (East),43.7820599,-79.4404
8092,North Queen St At Index Rd West Side,43.6194199,-79.55435
8114,Drewry Ave At Hilda Ave,43.78574,-79.4239499
8115,The East Mall At Rathburn Rd,43.6547499,-79.5639999
8120,Wilson Ave At Haymarket Rd,43.7194599,-79.51576
8130,The Esplanade At Market St West Side,43.6479,-79.3720399
8133,193 Morningview Trail,43.8182099,-79.1998499
8136,Eglinton Ave East At Danforth Rd,43.7373,-79.2457099
8138,Lawrence Ave East At Weybourne Cres East Side,43.72571,-79.3989999
8139,Thistle Down Blvd At Dashwood Cres (South),43.7400799,-79.55632
8168,McCowan Rd At 14th Ave,43.84937,-79.2798599
8169,Flint Rd At Supertest Rd,43.7750999,-79.4810599
8170,William Allen Rd At Sheppard Ave West,43.7500399,-79.46317
8204,McCowan Rd At Commander Blvd North Side,43.7964799,-79.26155
8206,Morningside Ave At Kingston Rd,43.77042,-79.18665
8218,Thistle Down Blvd At Bridgenorth Cres,43.7388,-79.5525299
8220,McCowan Rd At 14th Ave North Side,43.8502299,-79.27967
8225,Davenport Rd At Bathurst St,43.67663,-79.4159599
8243,Markham Rd At Markanna Dr,43.74061,-79.21769
8259,Morningside Ave At Ling Rd,43.7665099,-79.1855099
8262,Morningside Ave At Ellesmere Rd,43.78518,-79.19312
8268,Macpherson Ave At Spadina Rd,43.67576,-79.4078699
8271,451 West Mall,43.6467599,-79.5677
8291,345 Morningside Ave,43.7754699,-79.1888599
8297,Major Mackenzie Dr East At McCowan Rd,43.90332,-79.2937799
8302,Ellesmere Rd At Calthorpe Ave,43.78858,-79.1804999
8318,1700 Wilson Ave (Sheridan Mall),43.7205399,-79.5109
8322,Drewry Ave At Fairchild Ave,43.7862399,-79.42154
8328,Bayview Ave At Lawrence Ave East (York U Glendon Campus),43.7272699,-79.3815699
8333,North Queen St At Nova Rd,43.6163,-79.55712
8384,Ancaster Rd At Powell Rd South Side,43.7365899,-79.46794
8391,McCowan Rd At Alton Towers Cir (South),43.8223799,-79.2737899
8393,Duncan Mill Rd At Valleybrook Dr,43.76188,-79.3528
8404,Brimley Rd At Lawrence Ave East,43.7537499,-79.2555899
8405,Jane St At Exbury Rd North Side,43.72965,-79.5106
