zipcode,lat,lon,population,land,density
57045,43.248825,-97.538733,996,316.076969,3.151131205
57046,42.969251,-97.297103,626,121.7475711,5.141786357
57047,43.489841,-97.250932,256,38.18160472,6.704799389
57048,43.696853,-97.18593,1170,330.8165913,3.536702907
57049,42.587483,-96.585026,5789,36.64315178,157.9831351
57050,44.021983,-97.129455,191,103.5606746,1.844329431
57051,44.245942,-97.32031,263,165.111742,1.59286067
57052,43.284183,-97.718224,452,189.4446803,2.385920783
57053,43.399595,-97.134211,1893,368.4646585,5.137534785
57054,44.1186,-97.215191,502,298.6230391,1.68104913
57055,43.666979,-96.760473,1090,45.16939264,24.13138491
57057,44.021983,-97.129455,152,74.55539773,2.038752453
57058,43.639298,-97.343417,1973,411.9583288,4.789319361
57059,43.024378,-97.783482,1522,387.9232391,3.923456618
57061,44.242764,-97.018205,102,0.56202742,181.4858073
57062,42.881672,-97.926212,2410,261.9669374,9.199634214
57063,42.947515,-97.714195,1006,235.6267583,4.269464161
57064,43.41434,-96.842783,5072,67.37595069,75.2790862
57065,43.907616,-96.653301,397,78.41707001,5.062673216
57066,42.98853,-97.873263,1508,303.1322084,4.97472706
57067,43.016376,-97.369385,537,169.3023428,3.171840337
57068,43.594402,-96.528511,41,116.1247069,0.353068706
57069,42.854124,-96.973318,11988,425.4677068,28.17605146
57070,43.188383,-97.180373,1387,245.3832435,5.652382698
57071,44.369694,-96.790512,2758,308.9052919,8.928302857
57072,43.002044,-97.239829,584,224.4431896,2.601994745
57073,42.996509,-97.058654,711,178.6599698,3.979626778
57075,43.996979,-96.967095,893,176.1062415,5.070802671
57076,44.021983,-97.129455,521,320.5913182,1.625121987
57077,43.286596,-96.776784,1324,117.9843184,11.22183031
57078,42.94396,-97.37689,32,289.0349031,0.110713273
57103,43.548433,-96.63871,34480,31.09798724,1108.75343
57104,43.589218,-96.685294,25901,72.47822727,357.3624932
57105,43.518636,-96.732266,22268,18.07034704,1232.295094
57106,43.529244,-96.780065,39852,78.08037155,510.3971614
57107,43.600064,-96.801033,8044,125.7698226,63.95810881
57108,43.550404,-96.696878,17267,79.89854321,216.1115748
57110,43.548613,-96.633203,12309,52.60783849,233.9765395
57117,43.674582,-96.79134,61,0.243458882,250.5556561
57197,43.674582,-96.79134,959,0.217559001,4407.999644
57201,44.955643,-97.177954,24983,839.3167269,29.76587884
57212,44.368264,-97.246086,2062,590.5224691,3.491823103
57213,44.562302,-96.591264,485,177.6395145,2.730248399
57214,44.484381,-97.209173,75,10.70183087,7.008146635
57216,45.170552,-96.534574,1044,161.9131067,6.44790296
57217,44.90626,-97.708049,244,261.4152699,0.933380824
57218,44.76048,-96.668424,327,181.1126886,1.805505747
57219,45.319218,-97.637812,567,412.6084158,1.374184283
57220,44.456735,-96.89302,767,285.6368387,2.68522787
57221,44.590094,-97.466776,808,265.9373891,3.03830914
57223,44.65665,-97.116149,1356,331.0056604,4.096606681
57224,45.616422,-96.849416,195,134.0551946,1.454624721
57225,44.891983,-97.832972,1873,723.2852596,2.589573028
57226,44.761249,-96.690651,2072,491.3388744,4.217048778
57227,45.616422,-96.849416,434,112.5220334,3.857022369
57231,44.369482,-97.542049,1695,708.0664894,2.393842987
57232,45.631054,-97.40057,299,206.5204719,1.447798357
57233,44.470856,-97.370412,118,88.79774235,1.328862614
57234,44.673762,-97.188324,1274,261.7416084,4.867395779
57235,45.015481,-97.306014,844,353.0283293,2.39074298
57236,44.848565,-97.737227,118,127.005247,0.929095473
57237,44.792302,-96.45927,665,245.9478609,2.703825102
57238,44.76048,-96.668424,483,196.2511691,2.461131836
57239,45.369855,-97.603949,223,118.1966974,1.886685541
57241,44.657338,-97.20497,1048,261.7571483,4.003711099
57242,44.759144,-97.381575,432,212.1355661,2.036433625
57243,44.929255,-97.391955,604,309.0736411,1.954226824
57245,44.892254,-96.917412,126,1.256144233,100.3069525
57246,45.115408,-96.670622,161,79.34428575,2.029131632
57247,45.717904,-97.470748,320,148.9476262,2.148406176
57248,44.588234,-97.142872,1057,177.0438172,5.970273441
57249,44.369159,-97.382824,994,381.9559065,2.60239463
57251,45.274296,-96.942159,127,124.0733804,1.023587812
57252,45.171617,-96.629203,4800,422.2613015,11.36736893
57255,45.616422,-96.849416,538,273.7073535,1.965603018
57256,45.616422,-96.849416,127,74.24977914,1.710442798
57257,45.542151,-96.951675,810,191.8714992,4.221575396
57258,44.910756,-97.939298,385,315.0461537,1.222043169
57259,45.080517,-96.555664,505,353.7328061,1.427631227
57260,45.616422,-96.849416,1093,425.7111657,2.567468481
57261,45.369855,-97.603949,321,173.4074739,1.851131285
57262,45.541443,-96.970202,4963,897.019072,5.532769765
57263,45.100745,-97.036356,450,242.881315,1.852756767
57264,45.106694,-96.802259,219,112.0014458,1.955331901
57265,45.021579,-96.74078,225,205.9921143,1.092274822
57266,45.30204,-97.036537,607,342.7331266,1.771057283
57268,44.567419,-96.59444,443,164.6610841,2.690374611
57269,45.230876,-96.823706,413,261.4877896,1.579423654
57270,45.849458,-97.376617,904,433.5458797,2.085131107
57271,44.848565,-97.737227,247,226.108552,1.092395656
57272,45.093607,-97.453149,173,86.70762195,1.995210987
57273,45.332568,-97.307239,1316,452.6599919,2.907259363
57274,45.31506,-97.525395,2813,1006.510819,2.794803539
57276,44.405596,-96.599788,1178,323.4636151,3.641831554
57278,44.659815,-97.573152,748,459.842029,1.626645571
57279,45.39857,-96.832256,1058,375.8823844,2.814710249
57301,43.69591,-98.086401,18375,626.3420046,29.33700736
57311,43.66844,-97.75632,1616,481.1343212,3.358729421
57312,44.122811,-98.412198,516,274.8339983,1.877496973
57313,43.341035,-98.398964,1128,452.1653042,2.49466288
57314,44.020961,-98.01144,734,725.7353883,1.011387913
57315,42.988284,-97.878579,987,312.6607747,3.156775905
57317,43.248832,-99.016376,526,402.6369616,1.306387764
57319,43.550264,-97.469058,1003,380.3164441,2.637277498
57321,43.892123,-97.540053,388,300.7908591,1.289932816
57322,44.848565,-97.737227,296,415.8821608,0.711740074
57323,44.138176,-97.720661,215,233.2776391,0.921648559
57324,44.325314,-98.013968,383,191.9673287,1.995131164
57325,43.772585,-99.149806,3054,566.6609086,5.389466529
57328,43.420306,-98.439859,1134,417.5552931,2.715807987
57329,42.984707,-98.175204,258,165.5157802,1.558763761
57330,43.290614,-98.178372,625,331.3863887,1.886015906
57331,43.470444,-97.999352,459,190.2294467,2.412875651
57332,43.586451,-97.65539,730,266.6703558,2.737462129
57334,43.59997,-98.074101,895,276.7816694,3.233595643
57335,43.248832,-99.016376,244,266.0150888,0.917241203
57337,44.001852,-97.750838,140,207.7947461,0.67374177
57339,44.064873,-99.251509,1525,330.9823505,4.607496434
57340,43.762939,-97.869025,355,206.8701203,1.716052562
57341,44.064873,-99.251509,151,654.1014972,0.230851023
57342,43.251263,-98.736404,558,414.4136375,1.346480785
57344,43.409186,-98.528068,155,89.31056,1.735517054
57345,44.574651,-99.486417,1238,1701.124911,0.727753731
57346,44.545094,-99.488221,68,133.7288561,0.5084916
57348,44.567404,-98.406424,527,654.0574674,0.805739597
57349,44.037102,-97.56034,1493,601.9158268,2.480413263
57350,44.398874,-98.180113,14534,796.4524237,18.24842209
57353,44.369593,-97.652194,829,804.9190948,1.029917175
57355,43.744477,-98.95381,1352,1012.592111,1.335187174
57356,43.147572,-98.527479,1993,392.0283703,5.083815741
57358,44.069628,-98.425228,34,2.450128752,13.87682177
57359,43.953471,-98.151193,649,432.8828427,1.499250919
57361,43.01957,-98.446929,198,7.461755745,26.53530975
57362,44.480979,-99.062766,2149,1296.887336,1.657044479
57363,43.674994,-98.164483,1003,463.2271434,2.165244447
57364,43.427358,-98.608778,56,0.341878431,163.8009158
57365,43.797502,-99.394735,522,159.9887455,3.262729502
57366,43.383849,-97.915618,2228,578.2899552,3.852738544
57367,43.067306,-98.522951,210,9.6062659,21.86073155
57368,43.746753,-98.518533,1226,608.4400068,2.01498913
57369,43.2916,-98.767186,2495,1148.483608,2.172429788
57370,43.776542,-99.186931,814,550.2999537,1.479193292
57371,44.422833,-99.218556,234,512.5897268,0.456505442
57373,44.495497,-98.869647,437,528.4223241,0.826990042
57374,43.723565,-97.581441,343,195.0183347,1.758808988
57375,43.571628,-98.498361,647,377.495947,1.713925686
57376,43.24846,-97.923502,1010,405.5481082,2.490456692
57379,44.283816,-98.50273,84,139.5330194,0.602008043
57380,43.034725,-98.315504,3470,725.0490415,4.785883163
57381,44.415437,-98.642453,490,790.5809206,0.619797401
57382,44.066415,-98.675133,1591,1141.51136,1.393766244
57383,43.714955,-98.644922,732,672.9514306,1.087745663
57384,44.44945,-98.487894,839,549.0179096,1.528183298
57385,44.04271,-98.231397,1221,596.9404596,2.045430127
57386,44.522526,-98.040081,209,140.1675665,1.491072473
57401,45.476172,-98.410405,30061,752.6116949,39.94224406
57420,45.29069,-99.991823,75,119.6963005,0.626585782
57421,45.758528,-97.927389,88,102.3459702,0.859828676
57422,45.369855,-97.603949,235,285.9605872,0.82179157
57424,45.046485,-98.397319,291,392.7224871,0.740981252
57426,45.735409,-98.569848,63,18.12214681,3.476409317
57427,45.626851,-98.270454,620,156.1581531,3.970333842
57428,45.469377,-99.595667,710,487.3088529,1.456981534
57429,45.163452,-98.319296,94,70.10320817,1.340880146
57430,45.761704,-97.72957,2243,941.9191059,2.381308529
57432,45.682867,-98.051948,465,265.4142115,1.751978529
57433,45.537847,-98.339885,383,327.9132146,1.167991965
57434,45.139317,-98.15339,566,746.1289547,0.758582007
57435,45.136245,-98.915424,247,360.5729647,0.685020853
57436,44.846523,-98.10236,384,551.550918,0.696218586
57437,45.77074,-99.330778,1286,1482.156956,0.867654397
57438,45.085504,-99.195418,1580,1214.134626,1.30133839
57439,45.32904,-98.083721,52,12.94476057,4.017069277
57440,44.870365,-98.225875,612,369.2520149,1.657404633
57441,45.693116,-98.368918,607,733.7617615,0.82724398
57442,45.033588,-100.035273,1664,1579.3359,1.053607406
57445,45.589027,-98.245639,2068,662.9333566,3.119468917
57446,45.849431,-98.157861,472,400.1816529,1.179464367
57448,45.552579,-99.461653,348,459.6348299,0.75712278
57449,45.60711,-98.170069,146,198.5873383,0.735192894
57450,45.241265,-99.777259,672,507.6972393,1.323623506
57451,45.421905,-99.258683,2293,1136.631822,2.017363895
57452,45.449196,-99.821987,278,513.5765123,0.541302013
57454,45.692919,-97.768102,558,389.9408399,1.430986301
57455,45.072088,-99.998438,96,328.5866115,0.292160413
57456,45.773436,-98.983305,862,1048.642156,0.822015399
57457,45.882332,-99.169825,90,317.5273623,0.28344014
57460,45.22295,-98.599388,365,310.7053336,1.17474649
57461,45.155829,-98.426714,392,319.6304327,1.226416386
57465,45.125985,-98.625836,371,399.3761666,0.928948773
57466,45.180068,-99.46426,124,363.5851209,0.34104806
57467,44.911775,-99.073204,293,486.3194774,0.602484609
57468,45.369855,-97.603949,247,202.140802,1.22192055
57469,44.954101,-98.406878,3305,755.0385138,4.377260152
57470,45.033056,-98.882787,143,389.5937815,0.36704898
57471,45.419289,-99.346593,674,883.2688251,0.763074594
57472,45.434632,-100.098171,953,706.9968244,1.347955135
57473,44.99142,-99.340678,161,428.694832,0.375558528
57474,45.306691,-98.258376,197,157.4531472,1.251165845
57475,45.22375,-99.694578,160,301.4461261,0.530774776
57476,44.893778,-98.402047,463,425.9779344,1.086910759
57477,45.045466,-98.182922,117,237.0771516,0.493510232
57479,45.329227,-98.47485,666,137.8054974,4.832898634
57481,45.670534,-98.580207,598,473.1053581,1.263989067
57501,44.334073,-100.094195,16309,1514.617277,10.76773668
57520,44.802621,-100.158903,153,381.3576193,0.401198225
57521,43.691966,-101.601609,167,1000.473557,0.166920953
57522,44.43719,-99.926952,463,305.7921262,1.514100464
57523,43.182547,-99.293674,1094,677.7118288,1.614255431
57528,43.260083,-99.716537,748,517.772293,1.444650496
57529,43.23571,-99.515887,395,645.4612968,0.61196543
57531,43.938049,-100.701672,228,869.5444781,0.262206254
57532,44.343326,-100.635312,2835,3033.318965,0.934619812
57533,43.213649,-99.36219,1900,1054.625028,1.801588194
57534,43.382122,-99.88231,183,479.0752807,0.381985895
57536,44.333927,-99.767237,469,958.44064,0.489336512
57537,44.531281,-101.014052,83,535.2987426,0.155053605
57538,43.114883,-99.195945,322,343.6240825,0.937070527
57540,44.490558,-99.589344,106,368.4076787,0.28772473
57541,43.382122,-99.88231,167,307.0327305,0.543915952
57543,43.824178,-101.389524,870,1196.281838,0.727253371
57544,43.85862,-99.824337,419,839.9279641,0.498852304
57547,43.691966,-101.601609,139,655.7228297,0.211979809
57548,43.85862,-99.824337,1380,302.9327793,4.555466078
57551,43.172158,-101.734068,2279,1880.502307,1.211910239
57552,44.370733,-101.527178,554,2643.849503,0.209542941
57553,44.370733,-101.527178,153,680.7731947,0.224744454
57555,43.304572,-100.662079,3834,1085.878415,3.530782035
57559,43.879993,-100.75734,638,984.0400825,0.648347574
57560,43.623523,-100.721218,436,424.7425101,1.026504269
57562,43.938049,-100.701672,98,285.6135288,0.343121001
57563,43.194063,-100.713373,240,74.87655626,3.205275616
57564,44.722873,-99.979546,995,1353.812685,0.734961351
57566,43.194063,-100.713373,1060,452.1316344,2.344449977
57567,44.046063,-101.630722,1406,2528.683091,0.556020644
57568,43.908372,-100.046855,689,952.2945982,0.723515602
57569,43.85862,-99.824337,445,931.2872047,0.477833259
57570,43.302375,-100.626863,2064,246.1861398,8.383900091
57571,43.248832,-99.016376,14,1.017865327,13.75427537
57572,43.194063,-100.713373,1847,434.558565,4.250290176
57574,43.193203,-101.66933,104,506.8477232,0.205189834
57576,43.85862,-99.824337,204,561.99116,0.362995034
57577,43.691966,-101.601609,1211,612.4285885,1.9773734
57579,43.566116,-100.745912,1330,1689.545074,0.787194151
57580,43.331763,-99.803286,4449,2799.779737,1.589053575
57584,43.382122,-99.88231,125,247.680563,0.504682315
57585,43.623523,-100.721218,226,857.5295233,0.263547777
57601,45.550822,-100.330283,4003,539.349484,7.421903828
57620,45.409748,-102.513087,515,953.5766424,0.540071953
57621,45.847567,-101.09974,378,246.9993961,1.530368114
57622,44.992051,-101.568656,318,280.9152904,1.132013852
57623,45.050456,-101.607171,1042,2040.98315,0.510538267
57625,45.001611,-101.232885,4230,3182.359831,1.329202298
57626,45.024533,-102.026734,971,3128.583907,0.310364059
57630,45.098685,-100.879214,32,28.41734954,1.126072646
57631,45.504288,-100.311701,361,405.2217697,0.890870202
57632,45.833733,-100.020048,634,524.6901513,1.208332191
57633,45.396212,-101.438525,414,1950.307667,0.2122742
57634,45.708402,-101.154581,115,571.0949682,0.20136756
57636,45.098685,-100.879214,164,52.83316746,3.104110692
57638,45.732219,-102.410975,246,2530.081685,0.097230062
57639,45.708402,-101.154581,371,53.48325447,6.936750646
57640,45.703777,-102.663011,176,1032.59718,0.170444006
57641,45.708402,-101.154581,23,849.5549499,0.027072999
57642,45.876336,-100.891469,36,1510.359336,0.023835387
57644,45.453221,-102.280948,335,2076.579947,0.161322949
57645,45.708402,-101.154581,90,646.8702504,0.139131456
57646,45.715461,-100.048071,199,356.4289837,0.558315987
57648,45.844431,-100.283026,15,346.1156511,0.043338115
57649,45.440744,-102.704216,217,1242.911984,0.174589997
57650,45.578941,-103.493668,29,168.0099387,0.172608836
57651,45.578941,-103.493668,115,801.9380185,0.143402604
57652,45.098685,-100.879214,402,1146.269168,0.350702969
57656,45.427032,-101.07469,723,1144.339627,0.631805439
57657,45.708402,-101.154581,203,707.6469114,0.286866228
57658,45.655452,-100.537928,446,354.7066416,1.257377076
57660,45.708402,-101.154581,23,731.5084718,0.031441878
57661,45.098685,-100.879214,88,53.57131407,1.642670178
57701,44.004363,-103.240024,43462,183.417778,236.9563108
57702,44.003641,-103.358868,32980,756.2868881,43.60779027
57703,44.048039,-103.176287,14205,332.8108821,42.68189762
57706,44.185222,-103.229087,2903,16.68729339,173.9647007
57714,43.193203,-101.66933,872,483.1985418,1.804641208
57716,43.352617,-102.5411,486,468.1558908,1.038115742
57717,44.93037,-103.87313,7937,3214.110495,2.469423504
57718,44.183216,-103.326118,6307,58.62438087,107.5832257
57719,44.03667,-103.204293,6217,428.2105042,14.51856024
57720,45.576652,-103.911719,651,3354.842679,0.194047847
57722,43.666816,-103.371071,283,1239.063262,0.228398346
57724,45.578941,-103.493668,34,848.3661454,0.040077035
57725,43.948063,-102.793461,162,299.4000355,0.5410821
57730,43.657304,-103.425807,5315,1383.009621,3.843067987
57732,44.36485,-103.735731,1979,299.071107,6.61715543
57735,43.294549,-103.830431,1327,2376.643019,0.558350576
57738,43.685927,-103.20817,170,387.6849602,0.438500374
57741,44.40932,-103.455428,63,4.566149038,13.79718434
57744,43.838528,-103.19146,2238,1302.007743,1.718883787
57745,44.0082,-103.651357,2109,951.0902538,2.21745517
57747,43.314186,-103.528353,5870,1144.717765,5.127901549
57748,44.589806,-102.787188,318,1012.662041,0.314023818
57750,43.691966,-101.601609,295,712.6870282,0.413926434
57751,43.884764,-103.399471,844,176.657909,4.777595324
57752,43.352617,-102.5411,2245,1087.688817,2.064009453
57754,44.444505,-103.752683,3793,610.4809174,6.213134419
57755,45.578941,-103.493668,116,582.4572461,0.199156248
57756,43.352617,-102.5411,1126,342.3446284,3.2890833
57758,44.589806,-102.787188,200,1348.25716,0.148339653
57759,44.372688,-103.754204,546,151.1050863,3.613379359
57760,44.715217,-103.417574,1353,3079.871411,0.439304055
57761,44.056691,-102.79897,1210,1387.334901,0.872175852
57762,44.673533,-103.556354,531,274.0932617,1.937296804
57763,43.180956,-103.243935,282,1069.913728,0.263572653
57764,43.352617,-102.5411,1923,911.2924965,2.110189656
57766,43.239655,-103.527757,237,331.3863887,0.715177231
57767,44.067413,-102.680781,149,405.4652286,0.367479107
57769,44.220524,-103.272284,3515,328.257683,10.70805097
57770,43.024319,-102.535178,5271,517.0108365,10.19514414
57772,43.352617,-102.5411,2048,1273.406504,1.608284545
57773,43.666816,-103.371071,133,29.01304681,4.584144536
57775,44.068731,-102.222633,230,825.4499306,0.278635919
57776,45.578941,-103.493668,15,322.0935113,0.046570327
57779,44.547307,-103.723214,333,102.5635292,3.246768152
57780,43.788416,-102.346797,102,846.7474028,0.120460954
57782,43.239655,-103.527757,61,327.0326187,0.186525736
57783,44.467137,-103.772331,14290,608.3804371,23.48859222
57785,44.369172,-103.361658,9377,1544.51351,6.071167356
57787,44.653923,-102.725189,365,1521.540315,0.239888484
57788,44.719176,-103.42562,485,554.5164544,0.874635903
57790,44.013772,-102.238397,1111,1922.576664,0.577870324
57791,44.016848,-102.59866,190,531.0977819,0.357749564
57792,44.589806,-102.787188,129,633.6250512,0.203590435
57793,44.46498,-103.644136,1913,382.7018231,4.998669681
57794,43.352617,-102.5411,644,130.6571302,4.928931158
57799,44.495846,-103.870251,660,0.362598335,1820.195891
58001,46.447936,-96.727788,55,0.624187135,88.11460051
58002,46.859694,-97.214587,23,9.023518575,2.548894847
58004,47.021032,-97.271545,266,147.5801125,1.802410877
58005,47.057026,-96.975162,854,259.3355095,3.293031493
58006,47.102334,-97.140334,427,159.9421257,2.669715674
58007,47.01392,-97.462894,119,126.1660908,0.943201135
58008,46.273086,-96.864373,229,141.6697596,1.616435297
58009,47.454888,-97.151692,102,114.8219429,0.888331946
58011,46.920016,-97.557491,391,287.312561,1.360887246
58012,47.050272,-97.062647,2474,174.2466301,14.19826598
58013,46.062144,-97.529438,101,191.8740892,0.526386864
58015,46.593582,-96.809354,291,50.45555837,5.767451781
58016,47.454888,-97.151692,192,180.0119436,1.066595894
58017,46.06593,-97.820733,313,497.2051975,0.629518761
58018,46.457386,-96.873653,324,186.466194,1.737580379
58021,46.731743,-97.063137,447,167.72504,2.665076127
58027,46.456337,-97.777909,1391,473.0328384,2.940599229
58029,47.115505,-97.377138,129,107.7719952,1.196971437
58030,46.094599,-96.907594,649,330.451403,1.963980162
58031,46.775099,-97.797553,414,413.442392,1.001348696
58032,46.058634,-97.633282,722,263.7566192,2.73737206
58033,46.449387,-97.909114,374,342.5984472,1.09165702
58035,47.270447,-97.408156,262,238.4446654,1.098787426
58036,47.157949,-96.957752,274,192.122728,1.426171712
58038,47.072418,-96.96915,332,223.8967021,1.482826664
58040,46.152725,-97.767735,920,208.9706007,4.402533165
58041,46.073423,-96.92473,1545,521.051218,2.96515956
58042,46.956511,-96.965445,1386,111.3513588,12.44708654
58043,45.978943,-97.54423,167,150.6777383,1.108325635
58045,47.383461,-97.060324,2230,526.7750917,4.233305703
58046,47.323726,-97.713371,583,592.5711497,0.983848101
58047,46.710147,-96.88506,3560,181.0997386,19.65767608
58048,46.981541,-97.150669,418,285.6679186,1.463237462
58049,46.717679,-97.976311,289,342.6580169,0.843406504
58051,46.673526,-97.050584,1458,285.0359615,5.115144042
58052,46.765575,-97.294037,581,393.1627851,1.477759396
58053,46.191782,-96.994919,1171,577.031221,2.029352932
58054,46.455974,-97.636917,3128,750.7935233,4.166258636
58056,47.45565,-97.718955,191,245.2433841,0.778818155
58057,46.443826,-97.343373,147,233.2413792,0.630248374
58058,46.16038,-96.969366,123,48.61148684,2.530266157
58059,46.861424,-97.115726,1168,317.4367127,3.679473587
58060,46.200657,-97.477179,1329,623.430858,2.131752035
58061,46.315035,-96.861092,413,157.3210578,2.625204825
58062,46.680795,-97.786984,174,144.9253747,1.200617907
58063,46.964791,-97.789289,340,317.8847807,1.069569922
58064,47.000029,-97.515646,450,408.5188246,1.101540426
58065,46.650741,-98.195722,22,53.18022586,0.4136876
58067,46.036974,-97.431104,243,146.391308,1.659934619
58068,46.521481,-97.416257,321,291.4280521,1.101472551
58069,46.221613,-97.62307,176,151.5194844,1.161566783
58071,46.949236,-97.626101,409,272.0394011,1.503458684
58072,46.972286,-98.007534,7997,819.7882166,9.754958462
58075,46.336591,-96.792057,9276,645.0624387,14.3800033
58076,46.271839,-96.608142,236,0.09582956,2462.70566
58077,46.445916,-97.013693,787,364.1186584,2.161383334
58078,46.890692,-96.925828,26321,101.4653742,259.408692
58079,46.832617,-97.346067,530,345.2350551,1.535185932
58081,46.384021,-97.11408,845,427.6562467,1.975886022
58102,46.92536,-96.990615,29850,80.93194846,368.8283869
58103,46.832152,-96.825841,47302,29.27981558,1615.51564
58104,46.781589,-96.884106,28322,74.1927994,381.735158
58105,46.9414,-96.967371,2483,1.484063187,1673.109354
58201,47.9041,-97.431501,34880,182.9541701,190.6488383
58202,47.933481,-97.394446,1839,0.427348038,4303.284058
58203,47.892243,-97.301297,18229,175.5053643,103.8657711
58204,47.967909,-97.367534,2107,20.64479522,102.0596221
58205,47.933481,-97.394446,260,0.416988086,623.5190139
58210,48.383547,-97.997964,322,394.8151975,0.815571442
58212,47.766493,-98.043481,474,522.2426125,0.907624136
58214,47.925956,-97.494107,367,178.7428494,2.053228989
58216,48.874863,-97.42543,153,175.997462,0.869330718
58218,47.602249,-97.099519,700,318.7291168,2.196222319
58219,47.454888,-97.151692,47,13.89528621,3.382442023
58220,48.738902,-97.699122,2360,447.3867762,5.275077686
58222,48.6449,-97.633342,295,210.0920655,1.404146317
58223,47.454888,-97.151692,212,183.0707196,1.158022433
58224,48.165871,-97.957485,41,30.75610881,1.333068505
58225,48.668146,-97.362726,71,611.4987828,0.116108162
58227,48.499712,-97.893218,504,274.1968612,1.838095439
58228,47.889676,-97.280993,880,270.8091568,3.249520845
58229,48.380603,-98.054828,114,212.1174362,0.537438138
58230,47.51207,-97.83707,663,415.9210106,1.594052676
58231,48.281947,-97.827805,490,317.5454922,1.543085989
58233,48.259974,-97.522485,283,181.9104049,1.555710902
58235,48.085827,-97.514081,418,227.0435377,1.841056584
58237,48.368876,-97.437265,5499,636.3393587,8.641615397
58238,48.778717,-97.449975,167,239.9649884,0.695934858
58239,48.77178,-98.464102,71,235.0129311,0.302111036
58240,47.638521,-97.459319,1276,389.3814024,3.276992666
58241,48.720338,-97.699287,126,126.6918584,0.994539046
58243,48.490539,-97.677015,539,225.7692635,2.38739318
58244,48.107863,-97.683056,194,148.8725166,1.303128371
58249,48.753679,-98.288629,2574,1051.465243,2.448012445
58250,48.282007,-98.076663,241,236.1499359,1.020538071
58251,47.911531,-97.626389,2049,509.1450426,4.0243935
58254,47.856367,-98.134365,513,272.6480483,1.881546569
58256,48.107279,-97.28791,872,235.4299192,3.703862291
58257,47.487262,-97.345104,2239,313.1761823,7.149330398
58258,48.007368,-97.430451,290,110.4034232,2.626730147
58259,48.020355,-98.118574,454,431.5878487,1.051929523
58260,48.624861,-98.042871,173,331.8681265,0.521291399
58261,48.25997,-97.314367,1112,366.605047,3.033237019
58262,48.693099,-97.884115,134,46.32711732,2.892474381
58265,48.943793,-97.512602,519,227.5097356,2.28122106
58266,48.015728,-97.817106,203,278.6645907,0.728474326
58267,47.759107,-97.603773,1520,609.7842106,2.492685074
58269,48.77178,-98.464102,207,200.8976077,1.030375634
58270,48.420411,-97.774812,1950,364.8153652,5.345169601
58271,48.85897,-97.288585,708,260.8532425,2.714169827
58272,48.00598,-98.000193,312,314.3934767,0.992387003
58273,48.323898,-97.81439,264,168.0643285,1.57082709
58274,47.582141,-97.244353,953,338.3741766,2.816408774
58275,47.872332,-97.236128,733,266.2196979,2.753365006
58276,48.630369,-97.471056,503,308.7369427,1.629218699
58277,47.45565,-97.718955,225,225.227956,0.998987887
58278,47.785848,-97.34703,1988,319.6744625,6.218826442
58281,48.77178,-98.464102,124,323.5464947,0.383252491
58282,48.880795,-97.797358,1441,614.6948281,2.344252683
58301,48.264352,-98.781979,9864,629.4551703,15.67069502
58311,48.77178,-98.464102,60,285.1965407,0.210381233
58316,48.777557,-99.799919,6486,305.4994575,21.23080693
58317,48.58807,-99.23173,226,354.0954044,0.638246069
58318,48.830347,-100.601174,3684,740.5578903,4.974627978
58321,48.238222,-98.400599,161,318.9803456,0.504733292
58323,48.77178,-98.464102,47,148.8155368,0.315827238
58324,48.500121,-99.231923,1345,632.2523575,2.12731512
58325,48.29,-99.070499,92,277.8668744,0.331093802
58327,48.091012,-98.573116,390,410.4509557,0.950174423
58329,48.856083,-100.024102,3313,596.2126729,5.556741999
58330,48.422614,-98.49963,341,435.2785817,0.783406339
58331,48.652908,-99.123224,122,264.9169338,0.460521712
58332,48.059736,-99.538336,320,546.539291,0.585502278
58335,48.108758,-99.186842,1694,76.07572076,22.26728821
58338,48.499953,-98.644371,105,205.1244683,0.511884325
58339,48.900063,-99.427769,47,80.08761234,0.586857301
58341,47.703539,-99.747755,2597,1187.1599,2.18757389
58343,48.301215,-99.689358,81,165.9224083,0.488179992
58344,47.971966,-98.324631,958,539.5851729,1.775437963
58345,48.275146,-98.438346,158,355.3541387,0.444626874
58346,48.165312,-99.432466,650,534.3223171,1.216494201
58348,47.999093,-99.535801,727,665.1426165,1.092998677
58351,48.130016,-99.38981,478,453.1080599,1.054935991
58352,48.66937,-98.835465,435,565.9693818,0.768592814
58353,48.772022,-99.838063,140,226.2276914,0.618845549
58355,48.77178,-98.464102,84,114.9618022,0.73067748
58356,47.71736,-98.898693,1751,752.2490966,2.327686411
58357,47.949694,-99.133201,364,305.8853658,1.189988279
58361,47.798489,-98.364994,190,339.9281695,0.558941615
58362,48.275494,-99.070415,82,83.27847769,0.984648162
58363,48.754621,-99.438351,83,164.9641127,0.503139735
58365,48.844548,-99.26309,304,767.7294555,0.395972823
58366,48.700886,-99.878456,1080,639.2660453,1.689437454
58367,48.826826,-99.786546,1707,328.9595698,5.189087525
58368,48.254504,-99.989912,3801,1678.827703,2.264079866
58369,48.880498,-99.734073,1231,176.870288,6.959902727
58370,47.985595,-98.849264,1280,133.1486987,9.613312124
58372,48.77178,-98.464102,106,276.7635394,0.382998426
58374,47.761272,-98.90997,640,674.1531851,0.949339133
58377,48.449321,-98.760596,334,604.1535765,0.552839564
58379,48.108758,-99.186842,360,36.0500445,9.986118047
