from,to,routes,length,road_length,travel_time
3703,3701,23,0.2347322654775405,0.2347322654775405,1.0
3703,5573,14|49,0.1864163841490974,0.2546,0.7
37038,5466,47,0.20957216968585496,0.2768,2.0
3704,33696,23,0.2464282491514621,0.4433,1.0
3705,33706,29,0.4356100285519153,0.4746,1.0
3705,3497,29,0.2616188446184188,0.2866,0.0
37057,7026,56,0.3510686094199548,0.6694,1.0
3709,3690,67,0.11737604709839539,0.125,0.0
3709,6208,67,0.18114815855435146,0.2085,0.0
37099,5585,14,0.4300648425948012,0.7353,2.0
37099,5588,14X|14R,0.2124703239881595,0.5162000000000001,1.0
3712,3713,37,0.1267468098882002,0.153,0.0
3712,4209,37,0.1904260327955162,0.19440000000000002,0.0
3713,3712,37,0.1267468098882002,0.153,0.5
3713,4071,37,0.14176688093321438,0.20500000000000002,1.0
37142,3888,61,0.14138883160911356,0.5404,0.06383228535540607
3715,3717,M|M_OWL,0.3005030001086933,0.3107,1.0
3715,3718,M|M_OWL,0.2646017656707974,0.4616,0.8
3717,3715,M|M_OWL,0.3005030001086933,0.5046,1.4
3717,6174,M|M_OWL,0.14849906684981487,0.18980000000000002,0.5
3718,3715,M|M_OWL,0.2646017656707974,0.2657,0.5
3718,5965,54,0.1887949749001245,0.195,0.5
3718,5976,54,0.17817340730436718,0.17930000000000001,0.4
3718,6257,M|M_OWL,0.3582422679717226,0.3815,1.6
3721,3722,54,0.22800310569665017,0.3748,1.0
3721,5940,54,0.16900596688844213,0.231,0.5
37217,33860,61,0.06475807413421122,0.0737,0.0
37217,37833,F,0.26992456857303154,0.3324,2.6
37217,4509,N|KT,0.6628227668206328,0.8332,2.4
37217,5684,N|M|KT|J|L,0.716187595380637,0.9102,2.04
3722,3721,54,0.22800310569665017,0.3748,1.0
3722,6703,54,0.22553234431485902,0.2282,1.0
37227,33860,9|31|L_OWL|21|2|N_OWL|T_OWL|K_OWL|M_OWL|6,0.14916760700598045,0.2139,0.6
37227,35335,14R,0.27137426209718124,0.4313,2.2
37227,36498,14X|14|N_OWL|T_OWL,0.1887859163754843,0.2092,1.8
3723,3144,8BX|8|8AX,0.31400809557157405,0.6425,1.5
3723,3163,47,0.38200010594222,0.38200010594222,2.0
3724,3723,8AX|47|8|8BX,0.23632329869058322,0.2515,0.9
3725,3724,8AX|47|8|8BX,0.29416845748450426,0.29416845748450426,1.3
3725,4660,27,0.3749478026558595,0.6733,1.2
3726,3725,47|27,0.2690908289383451,0.2690908289383451,1.6
3728,3204,47|27,0.1432130811958667,0.1432130811958667,0.6
3732,3281,27,0.1621881767387628,0.1771,0.5
3732,3756,27,0.12043466085357799,0.1226,0.2
3734,3736,27,0.14384825765806483,0.1453,0.2
3734,3756,27,0.14158053703167084,0.1459,0.0
3736,3734,27,0.14384825765806483,0.1453,0.5
3736,3738,27,0.14118028669807153,0.1422,0.8
3738,3736,27,0.14118028669807153,0.1422,0.5
3738,3740,27,0.1973757827074817,0.1976,0.2
3740,3738,27,0.1973757827074817,0.1976,0.0
3740,3743,27,0.1929709263413799,0.19280000000000003,0.8
3742,3740,27,0.13891528837477357,0.139,1.0
3743,3744,27,0.16695365128060521,0.16695365128060521,0.8
3744,3458,27,0.1569576958898854,0.1571,0.25
3744,3742,27,0.22062581729778802,0.22069999999999998,1.0
37476,3956,30|90|91|49|28|47,0.29370874718511036,0.29370874718511036,2.05
37476,5468,30|91|47,0.13646517484453338,0.33780000000000004,0.333333333333
3748,3458,27,0.18028991483816448,0.1815,1.0
3748,3750,27,0.17899774418123865,0.3406,0.375
37499,4235,5,0.1395385719966781,0.1477,1.0
37499,5007,21,0.20808642508236816,0.2372,1.0
3750,3748,27,0.17899774418123865,0.1827,0.0
3750,3930,27,0.16231577306906514,0.37889999999999996,1.0
37518,33511,33,0.18744854729273697,0.5098,2.0
37518,3453,10|48,0.1757851064644506,0.2518,1.0
37518,3768,90|9,0.9489080427874873,1.2984000000000002,2.6
37518,6037,90|9R|9|33,0.2323433052167597,0.4722,1.1
3752,3754,27,0.1371268106408393,0.16169999999999998,1.0
37522,34895,9R|9,0.2245999199652154,0.7902,3.1
3754,3728,47|27,0.2824267636656552,0.28250000000000003,1.6
37543,4047,2,0.17774159353749303,0.17774159353749303,0.0
37558,4936,25,0.2144871894832197,0.2144871894832197,1.0
3756,3732,27,0.12043466085357799,0.1226,0.5
3756,3734,27,0.14158053703167084,0.1459,0.4
37563,5079,5,0.3036945261636218,0.3947,2.0
3760,3766,52,0.16546415657405417,0.1655,0.666666666667
37606,3628,54,0.3694223774236879,0.4259,3.0
3761,4572,52|14X|14|49,0.2169846486762192,0.2171,1.17777777778
3761,5616,14X|14,0.23645289246385442,0.23645289246385442,1.0
3761,5796,49,0.10620585263810736,0.1194,0.4
37617,6684,25,3.5706550733713995,5.2462,7.75
3762,3668,52,0.08382526483385719,0.09140000000000001,0.166666666667
3762,3764,52,0.06656543967272806,0.06656543967272806,0.75
3762,5703,54,0.19783003344817776,0.3668,1.0
3764,3767,52,0.0951815456827665,0.09759999999999999,0.25
3765,3668,52,0.16333837225578537,0.1763,0.375
3765,3760,52,0.15668442083701684,0.1596,0.333333333333
3766,3761,52,0.16788041497095355,0.17980000000000002,1.0
37669,3209,83X|9|9R|L_OWL|21|F|N_OWL|T_OWL|7|K_OWL|M_OWL|6,0.18890850947204127,0.18890850947204127,1.04
37669,3244,9R|9,0.2954533429307856,0.8215,1.2
37669,5419,L_OWL|F|T_OWL|7|K_OWL|M_OWL|6,0.3635564133541819,1.029,1.91666666667
3767,3762,52,0.16091253816007314,0.16369999999999998,0.666666666667
3767,5920,52,0.2019892355494995,0.2078,0.666666666667
3768,6040,90|9,0.7903895524287756,1.2695999999999998,2.2
3768,7888,90|9,0.20401137202331243,0.2043,0.4
3771,3773,90|9,0.4190903888537054,0.47350000000000003,1.0
3771,4155,24MC|24,0.21813980145868586,4.2427,2.0
3771,5094,24MC|24,0.290438785818545,0.2974,1.0
3773,3788,90|9,0.1488689466408706,0.1488689466408706,1.0
37744,36882,27,0.11214416711766705,0.2943,1.0
3775,3778,90|9,0.5422975979328603,0.5574,2.0
37766,7321,55,0.19591550922542794,0.4169,1.0
37776,3174,47,0.1370694353801062,0.1370694353801062,1.0
3778,3771,90|9|24MC|24,0.20029506682870438,0.7865,1.3
3778,7313,23,0.15039754614578252,0.5951000000000001,0.0
3778,7886,90|9R|9|23,0.3208273189983956,0.32660000000000006,1.26666666667
3783,36352,56,0.17219723214254642,0.5524,0.0
3783,6569,9R|9,0.2768466835750757,0.2869,1.0
3783,6847,91|8|8BX,0.08866417023902529,0.10779999999999999,0.6
37833,33860,F,0.23973641622029798,0.3428,2.2
37833,37227,T_OWL|N_OWL|6,0.12551380539373055,0.12890000000000001,0.0
37833,4513,F,0.12476031751887619,0.3399,1.0
37842,15135,57,0.5261764087356905,1.8355000000000001,2.8
37842,37099,14R,0.6411091835916688,2.1923000000000004,4.0
3788,3775,90|9,0.22243162320125107,0.22243162320125107,0.6
3788,6364,90|9|44,0.12044893844793829,0.1325,0.666666666667
3788,7288,44,0.32389806723426023,0.3572,0.8
3793,36352,91|9|9R|8BX|8,0.22313889606765305,0.4083,1.6
3794,34729,43,0.21373754781750356,0.33330000000000004,1.8
3797,3408,57,0.14290345223109172,0.30519999999999997,1.0
3797,3799,57,0.15845674192148063,0.16369999999999998,0.0
3799,3797,57,0.15845674192148063,0.16369999999999998,0.5
3799,3801,57,0.16664052398190993,0.17980000000000002,0.5
3801,3799,57,0.16664052398190993,0.17980000000000002,0.8
3801,7807,57,0.18732589559149043,0.2497,0.0
3803,3408,18|29,0.28933644528762736,0.3689,1.2
3803,3801,57,0.15186969750491786,0.1741,0.2
3803,6954,18|29,0.4061939455674182,0.5043,0.9
3804,3805,76X,0.36523922158428407,0.4324,3.5
3804,3809,76X,0.7145509314108944,0.8728,1.0
3804,4599,76X,0.15094110415346154,0.2028,1.83333333333
3805,3804,76X,0.36523922158428407,0.4324,0.5
3805,5720,76X,0.459298393789021,0.46580000000000005,0.5
3807,3809,76X,0.5775654122968689,0.5947,0.5
3807,5496,76X,0.6775412025780885,0.7597999999999999,1.0
3809,3804,76X,0.7145509314108944,0.8728,4.0
3809,3807,76X,0.5775654122968689,0.5947,0.0
3812,3814,27,0.12842299323007486,0.12842299323007486,1.0
3813,5187,27,0.08902996506415455,0.1101,0.8
3814,3813,27,0.1120588465824216,0.11209999999999999,0.2
3814,4868,27,0.1037446801205669,0.5731,0.4
3815,36606,3|76X,0.1531756677436878,0.2281,1.73333333333
3818,6796,37,0.3113053510163516,0.3335,1.0
3819,3818,37,0.2055585305211152,0.2055585305211152,0.0
3820,3253,37,0.1014103394733614,0.13440000000000002,0.0
3820,3819,37,0.228704568226733,0.243,1.0
3822,3182,1BX|1,0.19214051524995632,0.2106,0.5
3822,3643,1BX|1,0.29085207394580687,0.29560000000000003,1.2
3827,3182,1,0.2001552305149479,0.2032,0.5
3827,3828,1|1AX,0.1971330644264184,0.1971,0.3
3828,3827,1|1AX,0.1971330644264184,0.1971,0.0
3828,3831,1|1AX,0.16856408796077568,0.1687,0.8
3831,33826,28R|44,0.4883623875256812,0.9105,1.8
3831,3828,1|1AX,0.16856408796077568,0.1687,0.5
3831,3886,1|1AX,0.1999041490818958,0.2008,1.0
3833,3835,1|1AX,0.28296105836316865,0.2831,1.0
3833,3887,1|1AX,0.23672768622820525,0.2434,1.0
3835,3833,1|1AX,0.28296105836316865,0.2831,1.0
3835,3837,1|1AX,0.28125890712905643,0.2813,0.4
3837,3491,1|1AX,0.2858963568526562,0.2897,1.0
3837,3835,1|1AX,0.28125890712905643,0.2813,0.0
3841,3491,1|1AX,0.2853859018471798,0.2888,0.0
3841,3843,1|1AX,0.17919413160891867,0.17930000000000001,0.8
3843,3546,1|1AX,0.19414673239623909,0.2099,0.2
3843,3841,1|1AX,0.17919413160891867,0.17930000000000001,0.5
3847,36089,1BX|1,0.2996359527742261,0.2997,1.25
3847,3858,1BX|1,0.2477726809254665,0.2479,1.0
3849,3863,61,0.0993712633376066,0.0993712633376066,1.0
3849,3894,61,0.10735184457811948,0.1163,0.0
3852,3643,33|1BX|1|2,0.22994114927027237,0.24280000000000002,1.0
3852,3896,1BX|1|2,0.28310781431737064,0.2832,1.0
3855,37217,61,0.09984381479844019,0.2356,1.0
3855,3863,61,0.10672343475473908,0.10729999999999999,0.048182028692388294
3858,3847,1BX|1,0.2477726809254665,0.2479,1.2
3858,3885,1BX|1,0.346942375969981,0.346942375969981,1.75
3858,4412,24,0.21374999060587146,0.2373,1.2
3858,4433,24,0.12243569568682651,0.1442,1.0
3863,3849,61,0.0993712633376066,0.0993,1.0
3863,3855,61,0.10672343475473908,0.514,1.0
3865,3871,61,0.1490970143901755,0.1515,1.0
3865,3899,61,0.1417914255292578,0.3548,0.5
3867,3873,61,0.13354023865043085,0.1336,1.0
3867,3877,61,0.16584126743505354,0.16584126743505354,0.07487173481907605
3867,5084,27,0.09585959543194823,0.10300000000000001,1.0
3869,3877,61,0.13816507187362437,0.3689,0.5
3869,3901,61,0.14648736224545433,0.6537000000000001,0.06613409985354077
3871,3865,61,0.1490970143901755,0.3634,1.0
3871,3882,61,0.13440077194461744,0.13440077194461744,1.0
3871,4021,8BX|8|8AX,0.208616320267929,0.2379,1.8
3873,3867,61,0.13354023865043085,0.1336,0.06028891053806461
3873,3888,61,0.1442918985338539,0.1539,0.5
3875,36089,1BX|1|2,0.28877009809703563,0.35810000000000003,0.933333333333
3875,3896,1BX|1|2,0.29247842461848866,0.4502,1.1
3877,3867,61,0.16584126743505354,0.1658,1.0
3877,3869,61,0.13816507187362437,0.1386,0.0
3877,4870,27,0.10306838443508248,0.3757,0.6
3879,3852,33|1BX|1|2,0.12341446824378347,0.12341446824378347,0.65
3880,3890,61,0.1457104717415791,0.1457104717415791,0.0
3880,3901,61,0.13295576841688397,0.133,1.0
3882,3871,61,0.13440077194461744,0.1343,1.0
3882,3894,61,0.14825559330252058,0.1486,1.0
3884,3858,1BX|1,0.28979525148216123,0.2898,1.2
3885,6489,1,0.14634360161509877,0.1879,0.4
3886,3833,1|1AX,0.1871616537248041,0.2069,0.2
3887,14773,28,2.5760439829580326,3.4944,5.0
3887,3831,1|1AX,0.14980703545224297,0.6405,1.0
3887,4755,28R|91|28,0.41720740382751426,0.4173,1.2
3888,37142,61,0.14138883160911356,0.1426,1.5
3888,3873,61,0.1442918985338539,0.1539,0.0
3888,5995,19,0.1329350635690463,0.1329350635690463,0.5
3888,5999,19,0.12503771616544915,0.12503771616544915,0.75
3890,3880,61,0.1457104717415791,0.1456,0.5
3890,3899,61,0.15990163493182333,0.9248999999999999,1.0
3890,6069,59|60,0.11528030399053973,0.4114,0.5
3890,6073,59|60,0.09517488254953045,0.62,1.0
3894,36606,10|12,0.32319729265983216,0.3237,1.9
3894,3849,61,0.10735184457811948,0.1163,0.0
3894,3882,61,0.14825559330252058,0.1486,1.0
3896,3875,1BX|1|2,0.29247842461848866,0.4502,1.0
3896,3879,1BX|1|2,0.1600967499066008,0.1600967499066008,0.9
3899,3865,61,0.1417914255292578,0.7629,0.5
3899,3890,61,0.15990163493182333,0.3729,1.5
3901,3869,61,0.14648736224545433,0.1486,1.0
3901,3880,61,0.13295576841688397,0.133,0.060025041954493256
3904,6684,25,0.2779873541850141,0.3956,1.8
3905,3675,25,0.3216908759666559,0.6018,1.0
3909,3914,N|N_OWL,0.24531046199782802,0.4542,1.2
3909,4097,37|43,0.1177230299576272,0.121,0.2
3909,4099,N_OWL|37|43,0.30606914392797263,0.3085,1.1
3909,7318,N,1.5331198060199223,1.8931,3.5
3912,3914,N|N_OWL,0.33587818094818644,0.6197,1.4
3912,5118,N|N_OWL,0.19399509037439297,0.2209,1.5
3914,3909,N|N_OWL,0.24531046199782802,0.2484,1.2
3914,3912,N|N_OWL,0.33587818094818644,0.3366,1.0
3920,5042,54,0.1364972862255497,0.5924,0.0
3920,5046,54,0.20587849984591752,1.1698,3.83333333333
3921,3922,54,0.1257212146176754,0.1571,0.4
3922,3920,54,0.22178219513971145,0.2651,0.6
3924,33927,18|31|31AX,0.18661039657456635,0.2104,0.875
3924,3572,18|31|31AX,0.1880666682199422,0.19569999999999999,0.25
3930,3750,27,0.16231577306906514,0.2336,2.0
3930,3934,27,0.16222573758704018,0.48610000000000003,0.125
3931,3934,27,0.20725338706667173,0.6262000000000001,1.0
3931,3936,12|27,0.1668884066001624,0.1668884066001624,0.875
3931,4680,67|12,0.29472525265839533,0.4829,1.0
3931,4686,67,0.14485944715121335,0.3531,0.5
3934,3930,27,0.16222573758704018,0.16290000000000002,0.0
3934,3931,27,0.20725338706667173,0.2167,1.0
3935,36882,12,0.18578313996914264,0.3673,0.333333333333
3935,3931,12,0.38169988245919023,0.586,1.0
3935,5626,14|49,0.4093818127279195,0.41100000000000003,2.5
3936,37744,27,0.28676484981538886,0.2868,1.5
3936,3935,12,0.2148114767774604,0.23190000000000002,1.0
3941,34603,22,0.20228306870773544,0.48410000000000003,1.25
3941,3952,30|30X,0.28418348363285945,0.2904,2.0
3941,3958,30|30X,0.15049798200340375,0.1537,0.0
3941,4626,22,0.1309696246809397,0.131,1.0
3947,3794,43,0.27783749442114974,0.4005,1.6
3947,3958,30|30X,0.2833451580977003,0.3905,1.0
3947,4626,43,0.4465041686764735,0.74,2.0
3947,7856,30|30X,0.30184510112676866,0.3023,1.0
3952,34411,30|30X,0.29763822671572493,0.2978,4.0
3952,3941,30|30X,0.28418348363285945,0.6888,2.0
3956,6786,90|49|47,0.42604727083186833,0.4344,2.6
3956,6806,30|90|91|49|28|47,0.2170622631716503,0.5256000000000001,1.35
3956,7787,91|28,0.310312316804885,0.4019,2.0
3956,7856,30|30X,0.2837929568969525,0.2926,1.0
3958,3941,30|30X,0.15049798200340375,0.6015,0.5
3958,3947,30|30X,0.2833451580977003,0.2833451580977003,1.0
3960,3962,43,0.18329167076913797,0.18380000000000002,0.75
3960,4138,43,0.08156317358253341,0.094,0.0
3962,3960,43,0.18329167076913797,0.18380000000000002,0.5
3962,3964,43,0.1352151218609991,0.1385,0.1
3964,3962,43,0.1352151218609991,0.1385,0.0
3964,6471,43,0.07154740003717312,0.076,0.6
3965,3537,36,0.13868463504421827,0.15980000000000003,0.0
3965,3974,36,0.24349077700083246,0.244,1.0
3967,3976,35|36,0.1970679547354606,0.2011,0.0625
3967,4388,35|36,0.15668872216242047,0.22890000000000002,0.583333333333
3968,3974,36,0.0993279053564014,0.0993279053564014,0.0
3969,3971,35|36,0.1286249851643157,0.1286,0.25
3969,3976,35|36,0.14557881017026408,0.1468,0.583333333333
3971,3968,36,0.26697931054899615,0.3558,1.0
3971,3969,35|36,0.1286249851643157,0.1286249851643157,0.0833333333333
3971,7867,35,0.07980554891600525,0.093,0.0
3974,3965,36,0.24349077700083246,0.244,1.0
3974,6177,36,0.17387265757671233,0.1774,0.0
3976,3967,35|36,0.1970679547354606,0.2011,0.0625
3976,3969,35|36,0.14557881017026408,0.1468,0.333333333333
3981,15135,57,0.5106331502956446,0.9076000000000001,5.3
3981,4705,57,0.14314347879273717,0.14314347879273717,0.375
3994,3460,J,0.331940647982405,0.338,1.0
3994,6216,J,0.21734048582981857,0.2906,1.0
3997,4002,J,0.2675705569379433,0.2676,1.0
3997,4004,J,0.4539926606121702,0.4535,1.6
3999,3997,J,0.36801687237890324,0.36810000000000004,1.0
4002,3460,J,0.27171151778228475,0.27380000000000004,1.8
4002,3997,J,0.2675705569379433,0.2676,1.2
4004,3537,J,0.2209007715443335,0.28150000000000003,1.75
4005,3254,J|N_OWL|22,0.19088849869842822,0.19569999999999999,1.525
4005,5017,N_OWL|22,0.10902178217634713,0.8494,1.0
4005,5419,N|J,1.0777724570630758,1.9049,2.9
4005,7252,N,0.39565634536228894,0.7781,2.2
4016,4031,1,0.15535521964698668,0.3366,0.75
4017,34015,1,0.2034449234449701,0.22319999999999998,1.0
4018,4021,1,0.12794073907918616,0.12794073907918616,1.0
4019,4023,1,0.15016759812722588,0.161,0.4
4019,5085,27,0.10590622834301167,0.395,0.8
4020,4030,1,0.16652779646726593,0.169,1.0
4021,4025,1,0.15889983578341244,0.15889983578341244,0.6
4021,4822,8BX|8|8AX,0.17581018375748128,0.6566000000000001,1.2
4022,4019,1,0.15440920668397276,0.15440920668397276,1.0
4023,4020,1,0.1382554537321339,0.1406,0.6
4023,4872,27,0.09700945101862343,0.09700945101862343,0.0
4024,4027,1,0.11156394428932433,0.1181,1.0
4025,4028,41|1,0.10950659498443424,0.5136000000000001,0.8
4026,4022,1,0.1261827867103107,0.1262,1.0
4027,4029,1,0.17882264252964097,0.6665,1.4
4027,6059,59|60,0.14608411276227157,0.6297,1.0
4027,6073,59|60,0.10072686879901949,0.199,0.045474781557789765
4028,4017,41|1,0.21661622181848506,0.6143,1.0
4029,4018,1,0.14110786472267967,0.14110786472267967,1.0
4030,4024,1,0.17172909328145652,0.1896,1.0
4031,35165,90|47|49|76X,0.19121586031664525,0.7747999999999999,1.58333333333
4031,4026,1,0.15356221209688153,0.6461,1.0
4032,4035,36,0.19322879321339442,0.20040000000000002,3.16666666667
4033,4037,36,0.07447239857082939,0.0762,0.0
4035,4033,36,0.1705218956402219,0.1723,0.0
4035,5820,36,0.42158413175967197,0.4582,3.5
4037,5981,36,0.2543446894099733,0.2675,1.0
4039,3647,2,0.1045546740101657,0.12980000000000003,1.0
4040,3181,2,0.1739801930879051,0.1741,1.0
4041,4039,2,0.18750200197592087,0.18750200197592087,0.0
4044,3181,2,0.15406862424351275,0.154,0.5
4044,4045,2,0.23817134909182136,0.23817134909182136,1.6
4045,4047,2,0.18233160851061742,0.18233160851061742,1.0
4046,4044,2,0.18347941345938173,0.18347941345938173,2.0
4047,37543,2,0.17774159353749303,0.1777,1.7
4047,4046,2,0.23690419116401587,0.23690419116401587,1.0
4069,34873,18,0.5844478687023762,0.6123,1.8
4069,3555,18,0.09548388752013216,0.11340000000000001,0.0
4070,3659,33,0.23559878815020802,0.2496,1.0
4070,4075,33,0.24243414140004402,0.2747,1.0
4070,6234,37,0.15771434772477325,0.225,1.0
4071,4173,37,0.42594527142116223,0.6292000000000001,2.0
4071,6015,48,0.33227832404867236,0.4342,1.2
4072,3713,37,0.13408135760348167,0.4362,0.0
4072,4932,48,0.26722615302849007,0.32830000000000004,1.0
4072,7228,52,0.15871094214902823,0.2079,1.0
4073,4078,6,0.08910063230830034,0.0989,0.1
4073,4081,6,0.10123674940459822,0.1013,0.1
4075,4070,33,0.24243414140004402,0.2747,1.0
4075,4079,33,0.15317844093972302,0.15530000000000002,0.625
4075,4164,37,0.1440989642845933,0.1734,0.5
4075,4182,37,0.1477434925778864,0.2152,1.0
4078,3661,6,0.13254605656125068,0.1325,0.4
4078,4073,6,0.08910063230830034,0.0989,0.1
4079,3327,33,0.23183317650159407,0.522,1.375
4079,4075,33,0.15317844093972302,0.15530000000000002,0.5
4081,4073,6,0.10123674940459822,0.1013,0.0
4081,4097,6,0.19557465012529998,0.22290000000000001,1.0
4089,3310,37,0.1697463950161906,0.1698,0.0
4089,4097,37,0.17566727445566266,0.17566727445566266,1.0
4093,4204,37,0.12480858080240845,0.1279,0.0
4094,3909,N_OWL|37|43,0.11603113940335169,0.1186,0.9
4095,4094,N_OWL|37|43,0.2950138049011654,0.29510000000000003,1.1
4095,4946,N_OWL|37|43,0.19065118034921014,0.2015,1.1
4097,3909,37|43,0.1177230299576272,0.121,0.2
4097,4081,6,0.19557465012529998,0.38439999999999996,1.0
4097,4089,37,0.17566727445566266,0.1756,1.0
4097,5893,6|43,0.12404808638429372,0.1393,0.2
4099,4095,N_OWL|37|43,0.10534238370994518,0.10534238370994518,0.8
4100,4106,30|91,0.19184606768459714,0.1961,0.7
4100,5080,30|91,0.2309384237005958,0.26439999999999997,1.375
4101,4108,41|8|8BX,0.20354584956340793,0.44260000000000005,1.0
4103,4106,30|91,0.10962017274644718,0.11109999999999999,1.0
4104,4113,30|91,0.10972917204816135,0.10990000000000001,0.6
4105,4119,30|91|8BX|39|8,0.1237294375661415,0.7009,0.866666666667
4106,4100,30|91,0.19184606768459714,0.2059,0.6
4106,4104,30|91,0.1704888629281885,0.22590000000000002,0.6
4108,4119,30|91|41|8BX|45|8,0.18988858837832262,0.1901,1.33333333333
4108,6521,30|91|8BX|45|8,0.23331143552861627,0.3391,2.26666666667
4113,4105,30|91,0.26230433938606007,0.2819,1.4
4115,4103,30|91,0.284700337383301,0.6015,1.9
4119,4108,30|91|41|8BX|45|8,0.18988858837832262,0.44139999999999996,1.51666666667
4119,4115,30|91,0.27248597377736655,0.3982,1.1
4119,5368,41|45,0.19013505215748697,0.3423,1.0
4119,6060,39|8|8BX,0.2838614581452454,0.2957,1.25
4119,6525,39,0.09480414052478225,0.363,1.0
4122,6964,19,0.12716036777405967,0.1545,0.2
4123,3312,22,0.3351098329654933,0.6099,1.2
4123,3324,10|22,0.2587263621668799,0.4232,1.0
4123,4350,10,0.3684514497085478,0.5008,1.2
4127,3324,10,0.14565385208625023,0.3173,0.4
4127,3412,10,0.1639966851424882,0.22440000000000002,0.75
4129,3504,19,0.11450814295326489,0.1154,0.5
4129,4131,19,0.1577456499816819,0.15780000000000002,0.5
4131,4129,19,0.1577456499816819,0.15780000000000002,0.0
4131,4548,19,0.11512313302049244,0.18480000000000002,0.6
4133,4135,76X,0.40564549461140736,0.45330000000000004,1.0
4133,7645,76X,0.999082733403783,1.4141,2.0
4135,4133,76X,0.40564549461140736,0.45330000000000004,1.0
4135,4777,76X,3.0429590592603404,3.3361,4.0
4137,4138,43,0.07052060904192597,0.0717,0.1
4137,5630,43,0.09468315115062483,0.09820000000000001,1.0
4138,3960,43,0.08156317358253341,0.094,0.2
4138,4137,43,0.07052060904192597,0.0717,0.0
4142,4145,24MC|24,0.1869884325321838,0.1896,0.5
4142,4151,24MC|24,0.16881854954759062,0.16881854954759062,1.0
4145,4142,24MC|24,0.1869884325321838,0.1896,0.6
4145,4149,24MC|24,0.12263975771221043,0.12329999999999999,0.0
4147,3778,24MC|24,0.2671533444618714,0.2846,1.0
4147,4158,24MC|24,0.1839491935926876,0.5186000000000001,0.5
4149,4145,24MC|24,0.12263975771221043,0.12329999999999999,0.2
4149,4160,24MC|24,0.10694713681754492,0.107,0.5
4151,4142,24MC|24,0.16881854954759062,0.1686,1.0
4151,4153,24MC|24,0.0933629392711243,0.09340000000000001,0.3
4153,4151,24MC|24,0.0933629392711243,0.09340000000000001,0.0
4153,4158,67|24MC|24,0.15300466879961935,0.3584,0.2
4153,4700,67,0.1968169503590167,0.289,0.4
4155,4147,24MC|24,0.18914418153975443,2.3278000000000003,0.0
4156,3540,49|14|24MC|24,0.1649612613326737,0.1906,1.0
4156,4160,24MC|24,0.1745059576895243,0.1746,0.125
4156,5577,14|49,0.2549055932664336,0.2725,1.1
4158,4147,24MC|24,0.1839491935926876,0.1926,0.6
4158,4153,67|24MC|24,0.15300466879961935,0.1545,0.25
4158,5769,67,0.07033218565592164,0.08700000000000001,0.0
4160,4149,24MC|24,0.10694713681754492,0.107,0.4
4160,4156,24MC|24,0.1745059576895243,0.1746,0.0
4162,4174,37,0.11484888636387117,0.1154,0.0
4162,4179,37,0.15574218475759946,0.1585,0.5
4164,4075,37,0.1440989642845933,0.1734,0.0
4164,4183,37,0.09843222064584455,0.099,0.0
4166,4075,37,0.21067322013212358,0.2816,1.0
4167,4181,37,0.1495498439889833,0.1479,1.0
4167,4186,37,0.15216758668723235,0.1921,0.5
4169,4167,37,0.22244977539262714,0.2405,1.0
4170,6008,37,0.19340157733062843,0.22419999999999998,1.0
4173,4169,37,0.1450575464323785,0.1450575464323785,0.0
4174,4162,37,0.11484888636387117,0.1154,0.0
4174,4183,37,0.08812071862857769,0.0927,0.333333333333
4176,3311,37,0.4060540259822732,0.492,2.0
4177,4166,37,0.1381924329966918,0.1494,0.0
4177,4186,37,0.12243142001263924,0.126,0.5
4179,4162,37,0.15574218475759946,0.1585,0.333333333333
4179,4176,37,0.139865192364963,0.1421,0.0
4181,4170,37,0.1326067000721431,0.1418,0.0
4182,4177,37,0.19786467637504557,0.27530000000000004,0.0
4183,4164,37,0.09843222064584455,0.099,0.166666666667
4183,4174,37,0.08812071862857769,0.0927,0.0
4185,4179,37,0.0834870200220742,0.09820000000000001,0.666666666667
4186,4167,37,0.15216758668723235,0.1921,0.0
4186,4177,37,0.12243142001263924,0.126,0.0
4188,4191,23,0.16619445669097244,0.16619445669097244,0.666666666667
4189,34568,23,0.16700992347158053,1.8897000000000002,0.666666666667
4189,4200,23,0.14009121996895693,0.1402,0.5
4191,4197,23,0.23303107647547355,0.2331,1.0
4191,4200,23,0.13302639084090553,0.1331,0.0
4192,4188,23,0.19795999296435907,0.19795999296435907,0.333333333333
4195,4201,67|23,0.2154893505187619,0.26180000000000003,0.555555555556
4195,4695,67,0.1260037713162676,0.126,0.0
4195,7689,23,0.17742660228609727,0.1817,1.0
4197,4198,23,0.17502849095594816,0.21780000000000002,0.0
4198,3540,14R,0.7855937125812539,0.8913,2.8
4198,3703,49|14|23,0.30286002477136953,0.30286002477136953,1.13333333333
4198,5596,14|49,0.18866740975195376,0.26189999999999997,0.25
4198,5620,14R,0.9687030862498947,0.9687030862498947,2.2
4200,4189,23,0.14009121996895693,0.1402,0.333333333333
4200,4191,23,0.13302639084090553,0.1331,0.0
4201,3778,23,0.6475909151772253,1.5746,3.0
4201,4195,23,0.2154893505187619,0.48910000000000003,0.0
4201,7626,67,0.30240846785685527,0.32630000000000003,1.0
4204,4070,37,0.10088953936364539,0.1156,1.0
4207,3356,29,0.1268927786023913,0.7998,0.5
4209,4210,37,0.1559350721132554,0.159,1.0
4210,6087,37,0.06643911773664984,0.1846,0.0
