tag,title,lat,lon,merged
3290,Upper Canada Dr At Fairmeadow Ave,43.757990500000005,-79.39930915,3290|3794
3291,Hoskin Ave At Tower Rd (Trinity College),43.664664900000005,-79.39579,7048|3291
3292,Gerrard St East At Jones Ave,43.669314924999995,-79.3355774625,3292|5153|4921|7871
3295,Warden Ave At McNabb St,43.83299,-79.32777,3295
3297,Opposite 730 Islington Ave,43.615145,-79.509305,5282|3297
3298,Kennedy Rd At Dancy Ave,43.80566,-79.298985,3298|804
3299,Mortimer Ave At Inwood Ave West Side,43.6881499,-79.33809,3299
330,Eglinton Ave West At Avenue Rd East Side,43.70464,-79.40796,330
3300,Kipling Ave At The Kingsway,43.67358995,-79.54927995,3300|5351
3301,Kingston Rd At Beech Ave,43.6802449,-79.29070999999999,7957|3301
3302,Dufferin St At Glengrove Ave,43.709015,-79.45362,3302|4914
3303,Sheppard Ave East At Longmore St,43.76471,-79.3968499,3303
3305,Midland Ave At Ellesmere Rd,43.767842475,-79.2712899,3998|8591|3305
3309,Wilson Ave At Bathurst St,43.7373999,-79.433475,3309|6232
331,Eglinton Ave West At Yonge St,43.706579899999994,-79.39920000000001,331|344
3311,Gary Dr At Lockerbie Ave West Side,43.71164995,-79.51633494999999,4864|3311
3312,Glencairn Ave At Dufferin St,43.7070262375,-79.4532149125,3312|955|8528|6448
3314,Keele St At Gantner Gate,43.8336699,-79.50757,3314
3315,Finch Ave West At Ardwick Blvd (East),43.748794950000004,-79.55762494999999,3315|3396
3317,Scarlett Rd At Fontenay Crt South Side,43.6828199,-79.51061,3317
3318,Steeles Ave East At Kelvin Grove Ave,43.82235,-79.3124099,3318
3320,Bloor St West At Parkside Dr,43.654684950000004,-79.45994995,4752|3320
3321,Dufferin St At Hunter Ave North Side,43.6946499,-79.44982995,3321|9784
3322,Rogers Rd At Gilbert Ave,43.683429950000004,-79.4596,7725|3322
3325,Mt Pleasant Rd At Dinnick Cres,43.7228899,-79.3958499,3325
3327,Sheppard Ave East At Bessarion Rd East Side (Bessarion Stn),43.76930995,-79.37603995,9492|3327
3328,Lawrence Ave West At Bathurst St,43.71894495,-79.42999495000001,3328|6281
3329,Yonge St At Grosvenor St,43.66292995,-79.38371000000001,3329|7168
3330,Sherbourne St At Adelaide St East North Side,43.6526249,-79.36880495,3967|3330
3331,Bloor St West At Martin Grove Rd,43.63969495,-79.54471000000001,3331|924
3334,Kipling Ave At Penlea Ave South Side,43.7406999,-79.58098,3334
3336,Sandra Rd At St Clair Ave East,43.7047374,-79.313979975,3336|5748|7620
3338,Symington Ave At Paton Rd,43.65946,-79.44856,3338
3339,396 Attwell Dr,43.70294,-79.6049999,3339
334,Eglinton Ave West At Everden Rd (Eglinton West Station),43.698804949999996,-79.4358,334|335
3340,Wilmington Ave At Searle Ave,43.75727995,-79.45457995,3340|3840
3341,235 Carlaw Ave,43.66303995,-79.34086995000001,3341|6372
3342,East Ave At Kirkdene Dr,43.7949,-79.13748,3342
3343,Weston Rd At Ray Ave,43.68866495,-79.49423495,3343|7086
3345,Morningside Ave At Tams Rd,43.792044950000005,-79.19551494999999,6275|3345
3347,Hollinger Rd At Waterman Ave,43.71147995,-79.31539495,7350|3347
3348,Steeles Ave East At Laureleaf Rd,43.805565,-79.38575990000001,3348|8507
3350,Ellesmere Rd At Crocus Dr,43.760354899999996,-79.30446,9155|3350
3351,Cosburn Ave At Gledhill Ave,43.696999950000006,-79.31321994999999,6951|3351
3359,Driftwood Ave At Finch Ave West,43.7580949375,-79.51346365,9216|7390|3359|7406
336,Eglinton Ave West At Glenarden Rd,43.6995499,-79.43252,336
3362,Albion Rd At Westmore Dr,43.74356,-79.60347,7584|3362
3366,York Mills Rd At Silverdale Cres,43.7568749,-79.3412775,5738|3366|9007|4022
3367,McCowan Rd At Lawrence Ave E Scarb Hospital General Campus,43.7552399,-79.2452699,3367
3369,Opposite 35 Oak St,43.70859,-79.5300299,3369
3370,Lake Shore Blvd West At Seventh St,43.6007949375,-79.50536873749999,3707_IB|3707|6827|3370
3371,Runnymede Rd At St Clair Ave West,43.668782425,-79.48351745,820|3371|8623
3372,Gerrard St East At Rathmore Ave,43.68806,-79.2809599,3372
3373,Wilson Ave At Northgate Dr,43.73033495,-79.46806495,4926|3373
3375,Brimley Rd At Elgar Ave,43.74115995,-79.25023494999999,7700|3375
3376,Park Lawn Rd At Gardiner Expressway (WB On Ramp),43.62579495,-79.48604995,7166|3376
3377,Steeles Ave West At Pearce Rd,43.769767449999996,-79.54944495000001,6132|3377|3377_IB
3379,Dufferin St At Steeles Ave West,43.7874324625,-79.47002248749999,8465|3379|6413|8140
3380,The Queensway At Culnan Ave,43.62165,-79.5240899,3380
3381,Islington Ave At Kingsview Blvd,43.69972,-79.547895,3381|7850
3382,Dupont St At Palmerston Ave,43.67253,-79.4168399,3382
3383,Dynamic Dr At Turbina Ave,43.82693999999999,-79.25198499999999,3383|8729
3384,Queen St East At Boulton Ave,43.65966,-79.3465499,3384
3386,Royal York Rd At Weston Wood Rd,43.69203495,-79.53088995,3532|3386
3387,Wilson Heights At Waterloo Ave South Side,43.7551499,-79.4597699,8348|3387
3389,Kennedy Rd At Malta St,43.704339899999994,-79.2564799,9008|3389
3390,Opposite 247 Yonge St (Eatons Centre),43.65487,-79.38033,3390
3391,Kennedy Rd At Pently Cir South Side,43.77959,-79.28666,3391
3392,Wellesley St East At Parliament St West Side,43.66813,-79.3700999,3392
3393,Wilson Ave At Ridge Rd West Side,43.72392,-79.4945799,3393
3394,7171 Jane St,43.780719950000005,-79.52114,3394|6465
3395,Jane St At East Dr,43.678960000000004,-79.496835,3395|7326
3397,St Clair Ave West At Mould Ave,43.6682099,-79.48704,8621|3397
3399,Queen St West At Tecumseth St,43.64668,-79.40659489999999,7899|3399
3402,Annette St At Medland St,43.66345495,-79.46664995,8380|3402
3403,237 Queens Plate Dr (East),43.72166,-79.59491994999999,9686|3403
3405,Don Mills Rd At Cliffwood Rd (North),43.807,-79.35681500000001,3405|5457
3406,Lawrence Ave East At Collinsgrove Rd,43.769154900000004,-79.182835,7274|3406
3407,Martin Ross Ave At Brisbane Rd (West),43.77344,-79.4768799,3407
3408,Markham Rd At Ellesmere Rd,43.77648995,-79.232,3408|9201
3409,263 Carrier Dr,43.7508799,-79.61424,3409|3409_ar
3412,Dufferin St At St Clair Ave West,43.67839,-79.44331,3412
3413,Opposite 115 Shorncliffe Rd,43.62449495,-79.54148995,3413|3602
3414,Ellesmere Rd At Brimley Rd,43.76977495,-79.26159494999999,3751|3414
3415,Yonge St At Florence Ave,43.75862495,-79.41024995000001,5190|3415
3416,Hullmar Dr At Hisey Cres (North),43.77244495,-79.52868495000001,3416|7369
3417,McCowan Rd At Bridley Dr,43.81467,-79.270515,3417|7844
3419,High Park Ave At Dundas St West South Side,43.6650949,-79.47017495,3419|6636
342,Eglinton Ave East At Weston Rd,43.68678,-79.4898199,342
3420,Dupont St At Osler St,43.6646399,-79.4563999,3420
3421,1900 Steeles Ave West,43.78423495,-79.48285494999999,6893|3421
3422,50 Beth Nealson Dr,43.7115149,-79.34573995,3422|7333
3425,Rogers Rd At Glenholme Ave,43.68665,-79.4411699,3425
3426,Aukland Rd At Dundas St West North Side,43.638589975,-79.5383625,3854|3426|7001
3427,Finchdene Sq At Finch Ave East,43.8156724,-79.23172,3427|363|3427_ar
3428,Lawrence Ave East At Greenholm Circt,43.76038,-79.2226899,3428|5340
3429,Finch Ave West At Islington Ave East Side,43.7462599,-79.56793,3429
343,Eglinton Ave West At Weston Rd,43.686939975,-79.48919745,884|343|4972
3431,Brentcliffe Rd At Wicksteed Ave,43.71186,-79.35875,3431
3434,279 Rexdale Blvd,43.71335,-79.57936,3434
3435,East Service Rd At Viking Rd,43.64015,-79.53409,3435
3436,Trethewey Dr At Paulson Rd,43.6938599,-79.4820399,3436
3437,Islington Ave At Leduc Dr North Side,43.7186799,-79.5566199,3437
3439,Yorkland Blvd (North) At Yorkland Rd,43.772974950000005,-79.33585495,9802|3439
3440,Promenade Cir At East Promenade North Side (Mall East Ent),43.8075799,-79.45017,3440
3442,Broadview Ave At Wolfrey Ave,43.67426995,-79.35705495,3442|9752
3443,Queen St East At Broadview Ave,43.658899975,-79.3499449,4041|7385|3443
3445,Victoria Park Ave At Bassett Ave,43.713784950000004,-79.29805995,3445|4046
3446,Dundas St East At Munro St,43.66205495,-79.35298495,8632|3446
3447,Finch Ave East At Liszt Gate,43.79092,-79.3627899,8806|3447
3448,Orfus Rd At Dufflaw Rd West Side,43.7186849,-79.46387999999999,3448|9635
345,8th St At Birmingham St,43.602829975000006,-79.507454975,8513|8513_IB|345
3451,Leslie St At Van Horne Ave,43.783770000000004,-79.366535,3654|3451
3452,Harold Evans Cres At Gordon Baker Rd East Side,43.80498,-79.3442199,3452
3454,Finch Ave East At Heathview Ave,43.786265,-79.3866649,8031|3454
3456,Grandravine Dr At Gambello Cres,43.75047995,-79.49773995000001,4510|3456
3457,Wilson Ave At Keele St,43.726249949999996,-79.48222495,3457|9818
346,Eighth St At Lake Shore Blvd West North Side,43.6007699,-79.50644,346_ar|346
3461,Opposite 100 Wynford Dr,43.72653495,-79.33157994999999,5598|3461
3463,Bayview Ave At Millwood Rd,43.70425495,-79.37458,7942|3463
3464,600 Commissioners St,43.6556099,-79.32871,3464
3465,Scarlett Rd At Edinborough Crt North Side,43.6726099,-79.5039699,3465
3467,Evans Ave At Wickman Rd West Side,43.614894899999996,-79.530235,3467|9249
3469,Birchmount Rd At Parnell Ave South Side,43.70522995,-79.26740000000001,5448|3469
3470,Vellore Woods Blvd At Hawstone Rd,43.8420899,-79.5523599,3470
3473,Martin Grove Rd At Betteridge Lane South Side,43.7387549,-79.592625,3487|3473
3475,Sheppard Ave East At Don Mills Rd West Side,43.7750299,-79.34781,3475
3479,St Clair Ave West At Britannia Ave,43.66957495,-79.48088494999999,8332|3479
348,Ellesmere Rd At Mirrow Crt,43.7872699,-79.18517,348
3480,Don Mills Rd At Esterbrooke Ave,43.77937995,-79.34882995,6904|3480
3482,Mortimer Ave At Inwood Ave,43.6881599,-79.33746,3482
3483,Gary Dr At Dalbeattie Ave,43.71219995,-79.51388990000001,3975|3483
3485,Bathurst St At Ridge Hill Dr,43.70330495,-79.42587995,9198|3485
3486,Chaplin Cres At Eglinton Ave West,43.70236,-79.41637,3486
3489,Avenue Rd At St Clements Ave,43.71031995,-79.41109995,8463|3489
349,Ellesmere Rd At East Service Rd,43.7674,-79.2731099,349
3492,Richmond St West At Bay St West Side,43.6510899,-79.38207,3492
3493,The Donway East At Don Mills Rd,43.7326199,-79.34111,3493
3494,Grantbrook St At Blake Ave,43.77991,-79.432645,3846|3494
3495,Midland Ave At Lawrence Ave East,43.75128,-79.26488,3495
3496,Hollinger Rd At Bermondsey Rd West Side,43.714724950000004,-79.31277495,3496|6449
3497,Kennedy Rd At Marilyn Ave South Side,43.7869899,-79.2900999,3497
3498,Norelco Dr At Fenmar Dr,43.7601899,-79.5327599,3498|3498_IB
3499,Highview Ave At Kennedy Rd West Side,43.702414899999994,-79.256115,3499|7037
350,Ellesmere Rd At East Service Rd,43.7677399,-79.2726,350
3500,Gulliver Rd At Gulliver Park,43.69868495,-79.48037995,6169|3500
3501,Arleta Ave At John Lindsay Crt,43.7457699,-79.5019549,3501|8434
3502,Alness St At Steeles Ave West South Side,43.7842199,-79.48087,3502_ar|3502
3503,Macdonell Ave At Seaforth Ave,43.64214,-79.43852,3503
3504,Dufferin St At Walkway To Pauline Crt,43.794389949999996,-79.47184495,3504|7652
3506,Shorncliffe Ave At Lockport Ave South Side,43.627599950000004,-79.54281995,8790|3506
3509,McCowan Rd At Bur Oak Ave,43.89506,-79.29141,3509
351,Ellesmere Rd At McCowan Rd East Side,43.77227,-79.2504799,351
3510,Weston Rd At Oxford Dr South Side,43.68786495,-79.49185,3510|3711
3511,Stephen Dr At Berry Rd,43.6373899,-79.48721495,6676|3511
3513,The Queensway At Queensway Lions Crt West Side,43.6205199,-79.52907,3513
3514,Mt Pleasant Rd At St Leonards Ave,43.72243,-79.39582,3514
3515,Marlee Ave At Viewmount Ave South Side,43.706925,-79.442925,4210|3515
3516,Sheppard Ave East At Twyn Rivers Dr South Side,43.80869,-79.16551,3516
3517,Lawrence Ave East At Cherryhill Ave,43.77647995,-79.15049995000001,3517|5044
3519,Bay St At Hagerman St,43.65437495,-79.38319995,3519|6939
3520,Keele St At Wycombe Rd,43.742884950000004,-79.48594495,3520|8915
3521,Kingston Rd At Payzac Ave East Side,43.75918995,-79.19731995000001,3521|769
3522,Dufferin St At Stayner Ave,43.70349,-79.45227,3522
3524,Mortimer Ave At Roosevelt Rd,43.6897799,-79.32993,3524
3526,Hullmar Dr At Bimini Cres (South),43.76517990000001,-79.52771495,3526|7610
3528,Finch Ave East At Adirondack Gate,43.80050995,-79.29960994999999,3528|5345
3530,Jane St At Lambton Ave North Side,43.68112495,-79.49762,3530|666|666_ar
3534,Kipling Ave At Annabelle Dr,43.750944950000004,-79.58576495,3534|7269
3535,Industry St At Todd Baylis Blvd,43.69303,-79.4863999,3535
3536,Vaughan Rd At Rushton Rd,43.6888799,-79.43054,3536
3538,Lawrence Ave East At Stotts Terr West Side,43.78345,-79.1277099,3538
354,Ellesmere Rd At West Service Rd East Side,43.7662949,-79.278825,355|354
3540,Finch Ave West At Albion Rd South Side,43.7408899,-79.58957995,4068|3540
3542,Avenue Rd At Edmund Ave North Side,43.6827749,-79.39987495,3542|8931
3545,Humber College Blvd At Lynmont Rd,43.731964899999994,-79.59597,5768|3545
3546,400 Alliance Ave,43.677564950000004,-79.48630495,3546|6233
3548,Carlton St At Yonge St (College Station),43.661371162500004,-79.383018675,3548|5919|3615|4865
3549,Steeles Ave West At Islington Ave,43.7641399,-79.57499,3549
3550,Midland Ave At Danforth Rd,43.7247899,-79.2538099,3550
3551,Canmore Rd At Calverley Trail (West) East Side,43.79328,-79.1818399,3551
3552,Dufferin St At Dufferin Park Ave,43.65708995,-79.43426495,3552|761
3554,Sheppard Ave West At Kodiak Cres (North),43.7539699,-79.4693799,3554
3555,Bellamy Rd North At Grace St North Side,43.7434499,-79.2297899,5052|3555
3558,Kennedy Rd At Merrian Rd South Side,43.72726495,-79.26586495000001,3558|6253
3559,Queen St East At Scarboro Beach Blvd,43.6713399,-79.29365,3559
3561,Finch Ave East At Old Cummer Go Station,43.78976,-79.3699399,3561
3567,Gerrard St East At Woodfield Rd,43.671714949999995,-79.32448995,3567|6873
3569,Greenwood Ave At Felstead Ave,43.67812,-79.33107,3569
357,Erskine Ave At Mt Pleasant Rd West Side,43.71251,-79.3924999,357
3571,Midland Ave At Prudential Dr,43.74963495,-79.264475,3571|9559
3572,Sheppard Ave East At Grand River Blvd North Side,43.8060299,-79.1607349,5827|3572
3573,Sheppard Ave East At Consumers Rd East Side,43.7749499,-79.3305399,3573
3574,1000 Murray Ross Pkwy (Black Creek Pioneer Village),43.7741599,-79.5154899,3574
3575,Queen St West At Bay St,43.651819950000004,-79.38221495,3575|4400
3578,Dovercourt Rd At Northumberland St,43.66222995,-79.42964495000001,3578|5058
3579,Eglinton Ave West At Richardson Ave,43.6910599,-79.47132,3579
3580,Burnhamthorpe Rd At The West Mall,43.6444887375,-79.56728995,6695|5562|6760|3580
3582,Oconnor Dr At Bermondsey Rd,43.712734999999995,-79.3072349,3582|5610
3583,Maniza Rd At Regent Rd,43.732229950000004,-79.46308995,3583|3583_IB
3584,Atkinson Ave At Dundurn Cres (North) East Side,43.81813,-79.4465399,3584
3585,Symington Ave At Wallace Ave,43.6612799,-79.44935989999999,5418|3585
3587,Avenue Rd At Woburn Ave,43.72541995,-79.41685995,3587|5062
3588,Lumsden Ave At Gledhill Ave,43.69384495,-79.31073495000001,6732|3588
3589,Bay St At St Joseph St North Side,43.6659099,-79.3877949,8586|3589
359,Evans Ave At Browns Line,43.610779949999994,-79.54898994999999,359|359_IB
3590,Underpass Gate At Roywood Dr West Side,43.76252495,-79.33559995,3590|6379
3591,Opposite 125 Norfinch Dr,43.763265000000004,-79.529635,4401|3591
3593,Overland Dr At Paperbirch Dr (East) East Side,43.73241,-79.3477299,3593
3594,Hotspur Rd At Neptune Dr,43.7325299,-79.43556,3594
3595,Hullmar Dr At Ruthmar Cres (South),43.76212995,-79.52615495,3595|5670
3596,Meadowvale Rd At Kingston Rd,43.7888699,-79.1622399,3596
3598,Finch Ave East At Victoria Park Ave,43.79292,-79.3317,3598
3599,Kipling Ave At Torlake Cres (North),43.6141049,-79.52360995000001,6709|3599
3604,Oakwood Ave At Davenport Rd,43.6748,-79.43397,3604
3605,Bathurst St At Codsell Ave,43.7585749,-79.4392149,6626|3605
3607,8820 Keele St,43.8264999,-79.5059099,4824|3607
3608,Royal York Rd At Chapman Rd,43.6875349,-79.52884990000001,3608|5122
3610,Sheppard Ave East At Gateforth Dr,43.7955999,-79.230345,3610|5637
3611,Bridgeland Ave At Dufferin St,43.726944950000004,-79.458135,6163|3611
3612,Kennedy Rd At Corvette Ave,43.72528495,-79.26499995,7266|3612
3613,Tournament Dr At Upper Highland Cres,43.750910000000005,-79.3987449,3613|8481
3614,Kennedy Rd At Treverton Dr North Side,43.7345749,-79.26893995,3614|7178
3618,Dufferin St At Dupont St,43.6683249125,-79.4388849375,9526|7618|3618|8221
3619,Middlefield Rd At Pebblewood Ave,43.82318995,-79.26316,6563|3619
362,Farnboro Rd At Attwell Dr East Side,43.69158,-79.5868899,362
3620,McRae Dr At Laird Dr,43.710014900000004,-79.36379,3620|5769
3622,Driftwood Ave At Driftwood Crt,43.7670099,-79.51522,3622
3623,Old Finch Ave At Bingley Rd,43.821589900000006,-79.20403999999999,6681|3623
3624,Queen St West At Augusta Ave,43.64804995,-79.39969995,3624|8269
3625,240 Bridgeland Ave,43.72452495,-79.46797995,9137|3625
3626,Sheppard Ave East At Amethyst Rd,43.78052995,-79.30036495,3635|3626
3627,Danforth Rd At Wolfe Ave,43.727720000000005,-79.2524949,9362|3627
3628,Foxwell St At Scarlett Rd East Side,43.669369950000004,-79.501229975,690|5255|3628
3629,Calvington Dr At Forthbridge Cres,43.72792495,-79.50394495,3629|7247
3630,St Clair Ave East At Fermoy Rd,43.721364949999995,-79.23916994999999,6712|3630
3631,Bedford Rd At Dupont St,43.67612995,-79.40057999999999,4165_ar|3631|4165
3632,Kipling Ave At Albion Rd,43.7391099,-79.58005994999999,3632|6215
3634,Kipling Ave At Nugent Rd,43.69026495,-79.55679495,3634|6431
3636,Pharmacy Ave At Conroy Ave,43.70276,-79.28786,3636|7365
3637,Finch Ave West At Tobermory Dr,43.75927995,-79.50789495000001,5568|3637
364,Finch Ave East At Neilson Rd West Side,43.8162099,-79.2285,364
3640,Alness St At Magnetic Dr North Side,43.7826349,-79.4795349,3640|6722
3641,Washburn Way At Griffen Dr South Side,43.79812,-79.22813995000001,9637|3641
3642,Oconnor Dr At Wolverton Ave,43.6941299,-79.34528,3642
3643,Keele St At Tilbury Dr,43.73047,-79.48307,3643
3644,Markham Rd At Sheppard Ave East,43.7940999,-79.2391299,3644
3645,The East Mall At Valhalla Inn Rd,43.641735,-79.557755,6010|3645
3646,350 Steeles Ave West,43.7953899,-79.4324,3646
3648,Wilson Heights At Cocksfield Ave,43.75292,-79.45791,3648
365,Finch Ave East At Yonge St East Side,43.7798399,-79.41479,365
3651,Steeles Ave West Loop At Martin Grove Rd,43.7566699,-79.60784,3651_ar|3651
3652,Annette St At Clendenan Ave,43.6621999,-79.47229,7919|3652
3653,Danforth Ave At Dawes Rd,43.6891599,-79.29705,3653
3657,Kipling Ave At Bywood Dr,43.6564599,-79.5415599,3657
3658,Rexdale Blvd At Tidemore Ave West Side,43.71483995,-79.58542495,5252|3658
3659,Carlaw Ave At Lake Shore Blvd East,43.6559499,-79.33805,3659
366,Airport Rd At Beverley St,43.70759495,-79.64746995,369|366
3660,Victoria Park Ave At Clydesdale Dr,43.78396,-79.32723,3660
3661,Lawrence Ave East At Bennett Rd,43.7727599,-79.16669,3661
3663,Weston Rd At Mainshep Rd,43.73183495,-79.53764000000001,9957|3663
3664,Victoria Park Ave At Gordon Baker Rd,43.8102799,-79.3388899,3664
3667,Sheppard Ave East At Blue Ridge Rd West Side,43.769665,-79.3744749,3667|7292
3669,Bloor St West At The Kingsway,43.64992,-79.4994599,3669
367,Airport Rd At Bresler Dr West Side,43.6859899,-79.60758,367
3671,McRae Dr At Sutherland Dr West Side,43.708474949999996,-79.36565494999999,3671|7097
3672,Midland Ave At Eglinton Ave East North Side,43.7352199,-79.25831,3672
3676,Finch Ave West At Chesswood Dr West Side,43.766435,-79.4782549,3676|622
3677,1245 Martin Grove Rd,43.71104495,-79.57976495,9723|3677
3678,Pape Ave At Wroxeter Ave,43.6751249,-79.34330990000001,3844|3678
3679,Eglinton Ave East At Bellamy Rd South,43.74117,-79.2274099,3679
3681,Yonge Blvd At Apsley Rd,43.7393299,-79.4131599,3681
3682,Kipling Ave At Genthorn Ave North Side,43.72361495,-79.57240494999999,3682|7812
3683,Midland Ave At Midwest Rd (North),43.7660699,-79.27072,3683
3685,Prince Edward Dr South At Edgemore Dr North Side,43.64552,-79.50403,3685
3686,Dundas St West At Acorn Ave,43.6375099,-79.53898,3686
3687,Warden Ave At Steeles Ave East,43.8197499,-79.3246599,3687
3689,Oakwood Ave At Glenhurst Ave,43.68185995,-79.43657995,3689|5672
3690,Colonel Samuel Smith Park Dr,43.5942799,-79.5168,3690|3690_ar
3692,Weston Rd At Seneca Ave,43.680315,-79.47544500000001,5719|3692
3693,Bloor St West At St George St,43.667514999999995,-79.3998299,3693|6789
3694,Dundas St West At Indian Road Cres,43.6651699,-79.46129,3694
3695,Royal York Rd At Royaleigh Ave South Side,43.69836,-79.533605,3695|9168
3696,Sheppard Ave West At Wilmington Ave,43.7527475,-79.4519799125,3696|5996|5428|9407
3698,Eglinton Ave East At Don Valley Pkwy West Side,43.7223599,-79.33237,3698
3699,Cummer Ave At Snowcrest Ave (East),43.79479495,-79.38255995,3790|3699
370,Albion Rd At Elmhurst Dr,43.72505,-79.5503,370
3700,Markham Rd At Lawrence Ave East,43.7599212375,-79.22535740000001,5883|3700|7724|7768
3704,Hollinger Rd At Curity Ave,43.71022,-79.31633995,6548|3704
3705,300 Atkinson Ave,43.8154799,-79.4436699,3705
3706,Lake Shore Blvd West At Hillside Ave,43.6112699,-79.49013,3706
3708,The Queensway At Park Lawn Rd,43.62932995,-79.4902249,3708|7101
3709,Attwell Dr At Carlson Crt,43.6891899,-79.58719,3709_IB|3709
3710,Sheppard Ave East At Brimley Rd,43.787800000000004,-79.26842495,5482|3710
3712,Don Mills Rd At Bedle Ave,43.79796,-79.3547999,3712
3713,Humberline Dr At Claireville Dr (South),43.7372399,-79.61776,3713
3714,Bayview Ave At York Mills Rd South Side,43.7473799,-79.38413,3714
3715,Oconnor Dr At Warland Ave,43.69412,-79.3460099,3715
3716,Midland Ave At Dorcot Ave,43.7579749,-79.2674649,7841|3716
3717,Barber Greene Rd At Southill Dr West Side,43.7287499,-79.3462799,3717
372,Albion Rd At Islington Ave,43.73721995,-79.565265,5866|372
3720,Broadview Ave At Millbrook Cres,43.672014950000005,-79.35494495,8499|3720
3721,Leslie St At Talwood Dr (North),43.740839949999994,-79.35736995,9842|3721
3722,Dundas St West At Highway 427,43.6292299,-79.55477,3722
3723,Midland Ave At Broadbent Ave,43.73843,-79.25968,3723
3725,Kennedy Rd At Glamorgan Ave South Side,43.76874,-79.28213,3725
3726,Mt Pleasant Rd At Mt Pleasant Cemetery,43.69574,-79.38538,3726
3727,Cummer Ave At Maxome Ave,43.79063,-79.4011199,3727
3728_ar,Mill Rd At Burnhamthorpe Loop,43.6405799,-79.58288,3728_ar
3730,4545 Steeles Ave West,43.77202,-79.53819490000001,3730|8896
3732,Royal York Rd At Tremayne Ave,43.6515,-79.51317,8553|3732
3733,Airport Rd At Orlando Dr,43.6949,-79.63027,3733
3734,Bayview Ave At Citation Dr North Side,43.77483,-79.38976,3734
3735,640 Coronation Dr,43.7665099,-79.15961,3735
3736,Don Mills Rd At Bond Ave,43.74631995,-79.34585495,5740|3736
3738,Rexdale Blvd At Queens Plate Dr (East) East Side,43.71641495,-79.59214,7089|3738
3739,Neptune Dr At Sir Sandford Fleming Academy,43.72892995,-79.44105495,5691|3739
3740,St Clair Ave East At Marsh Rd,43.71591,-79.2640949,3740|3899
3741,Spadina Ave At Willcocks St,43.66129995,-79.40146494999999,6145|3741
3742,The West Mall At Eva Rd,43.63929495,-79.56477495,7253|3742
3743,Senlac Rd At Churchill Ave,43.76998,-79.42739,3743
3745,Birchmount Rd At Micro Crt,43.8348199,-79.31929,3745
3747,South Dr At May St,43.67769495,-79.37562994999999,642|7481|3747
3748,Adelaide St East At Yonge St East Side,43.65049,-79.3777799,3748
3749,Highway 27 At Queens Plate Dr South Side (Woodbine Mall),43.722279900000004,-79.59792995000001,3749|646
375,Attwell Dr At Belfield Rd North Side,43.69844,-79.59327,375
3750,Steeles Ave West At Shale Gate,43.7830699,-79.48747,3750
3753,Evans Ave At North Carson St,43.612974949999995,-79.53875495,5882|3753
3754,Avenue Rd At Hillhurst Blvd,43.71211995,-79.41167,7002|3754
3755,Markham Rd At Elson St,43.8407199,-79.2521099,3755
3757,McNicoll Ave At Don Mills Rd,43.7996187,-79.35422125,3757|4184|7693|5504
3758,Lawrence Ave East At Meadowvale Rd East Side,43.77521995,-79.15601495,8001|3758
3759,2450 Birchmount (Stephen Leacock Collegiate),43.7861,-79.30055,3759
3760,Eglinton Ave West At Gilbert Ave,43.6925099,-79.46357,3760
3762,Gerrard St East At Carlaw Ave,43.6677211625,-79.34288749999999,8702|4083|6342|3762
3763,Weston Rd At Chrislea Rd,43.7928299,-79.5481599,3763
3765,3561 Eglinton Ave West,43.6861499,-79.49264,3765
3766,Ossington Ave At Geary Ave North Side,43.6719199,-79.42979495,9849|3766
3767,Bathurst St At Fisherville Rd,43.7902399,-79.44593,3767|6034
3768,Markham Rd At Passmore Ave,43.83097495,-79.250765,558|3768
3769,Brimley Rd At Port Royal Trail (North),43.824969949999996,-79.28601995,3769|5606
377,Attwell Dr At Marmac Dr South Side,43.6952499,-79.5895,377
3770,Burnhamthorpe Rd At Appleby Rd,43.6492999,-79.54717,3770
3772,Warden Ave At Denison St,43.827784949999995,-79.3266149,3772|7489
3774,Kingston Rd At Poplar Rd,43.7662099,-79.19106,3774
3776,Kipling Ave At Hunting Ridge,43.6814349,-79.55278495,4492|3776
3777,Old Kingston Rd At Morrish Rd West Side,43.78311995,-79.17097494999999,8794|3777
3779,Woodbine Ave At Sammon Ave,43.691140000000004,-79.315135,7799|3779
378,Attwell Dr At McLachlan Dr,43.69360495,-79.58860995,378|993|993_IB
3782,McNicoll Ave At Clansman Blvd,43.80188495,-79.36307495,3782|4540
3784,Petrolia Rd At Steeles Ave West South Side,43.78176,-79.48981,3784
3785,Willowdale Ave At Revcoe Dr South Side,43.78564,-79.40901500000001,3785|4597
3788,Royal York Rd At Frankwood Rd,43.62894,-79.50375,3788
3789,Steeles Ave East At Opposite Walkway To Enchanted Hills Cres,43.8304149,-79.27769,3789|6724
379,Aukland Rd At Dundas St West,43.6389599,-79.5391899,379
3791,100 Lesmill Rd,43.75900995,-79.35721495,4937|3791
3792,Pharmacy Ave At Singleton Rd,43.73121995,-79.29971995,4941|3792
3795,Lansdowne Ave At Glencairn Ave South Side,43.70532995000001,-79.4608699,9738|3795
3798,Queen St West At Sorauren Ave,43.6398099,-79.44076,3798
3799,Annette St At Gilmour Ave,43.66059995,-79.47750995000001,6740|3799
3803,Dufferin St At Martin Ross Ave,43.77519995,-79.46843995,3803|8555
3808,Queen St East At Maclean Ave,43.6718499,-79.29117,3808
