from,to,routes,length,road_length,travel_time
1703,6889,98,0.21702466841915474,0.22530000000000003,0.25
1704,2747,85,0.29543180262534546,0.2957,0.0
1704,7981,85,0.298627345748072,0.2988,0.4
1706,1334,57,0.31195812270374784,0.3122,0.4
1706,5709,57,0.4108342465443131,0.44980000000000003,0.8
1707,710,57|43|343,0.050080728277796194,0.0868,7.8
1707,8676,53|353,0.46701298678923364,0.47150000000000003,1.0
1708,3590,122,0.16800547336900096,0.1682,0.0
1708,4239,122,0.19968708874170546,0.2308,0.0
1709,3014,343|43,0.519942518090863,0.5911000000000001,1.3
1709,4016,343|43,0.21466116586567321,0.21780000000000002,0.2
1712,1580,503|504|514|304,0.15910048421974027,0.15919999999999998,0.2
1712,1909,503|504|514|304,0.15574057229342797,0.156,1.1
1713,3641,134,0.17147737584575834,0.17200000000000001,0.333333333333
1715,882,89,0.37429510797351667,0.4153,1.0
1715,5068,161,0.29362460200526075,0.2942,0.4
1715,9958,161,0.50617871231187,0.7762000000000001,2.0
1717,3640,117,0.18311970237949451,0.18430000000000002,0.11334604333069419
1719,1233,501|301,0.20777364159465972,0.2077,0.25
1719,1737,110,0.0661770838701058,0.07390000000000001,0.04096178902855151
1720,3964,30,0.15888404560437625,0.1834,0.666666666667
1720,4704,30,0.1571383889590738,0.15730000000000002,0.0
1721,3623,131|39,0.2002296935133457,0.2026,0.6
1721,12897,39,0.2463949988556026,0.2463949988556026,1.0
1723,784,343|43,0.44193876555771094,0.4422,0.5
1723,2015,343|43,0.2745788579582748,0.27480000000000004,0.2
1724,3208,195,0.6010701871855383,0.6627000000000001,1.8
1724,4102,335|32|35,0.24351881761624933,0.2811,0.875
1724,4453,171,0.08308909063736826,0.08700000000000001,0.0
1725,409,88,0.19366870543278666,0.2692,1.0
1725,890,88,0.30050627262876084,0.30310000000000004,1.0
1725,2432,56,0.329283660219419,0.4165,0.20381750043461858
1728,687,82,0.1817982321265516,0.185,0.0
1728,4284,82,0.13708967575742387,0.1428,0.5
1732,3663,165|84,0.3157927546503005,0.3157927546503005,1.25
1733,3242,134,0.20373151838303113,0.2041,0.166666666667
1733,3641,134,0.3449284457234121,0.3545,0.5
1734,2643,123,0.24953762223421874,0.2505,0.333333333333
1734,6064,123,0.23418714561855966,0.2797,0.666666666667
1735,1165,51,0.3743691557784674,0.3764,0.166666666667
1735,1746,51,0.3568429625044872,0.4567,0.333333333333
1736,3817,66,0.2620864322688311,0.26230000000000003,0.375
1736,5754,66,0.28303644401588807,0.2831,0.75
1737,4736,501|110|301,0.36018141963827044,0.3847,1.4
1737,7728,110,0.26790981603060987,0.26830000000000004,0.16582878424295763
1738,6720,129,0.48186580836308623,1.309,7.2
1740,1699,126,0.3057125014158993,0.3369,1.0
1740,2821,126,0.2026872791886161,0.203,0.333333333333
1741,308,503,0.5930658513890493,0.6403,0.36709139877362323
1741,779,501|502|301,0.262984841124114,0.2645,0.4
1741,6156,31|301|501|502|503,0.22052275835111762,0.234,0.214285714286
1743,279,185,0.6184566381291089,1.2749000000000001,2.0
1743,3757,185,0.7698279209102511,1.6480000000000001,2.0
1743,6792,199,1.1718065202862697,1.4167,2.7
1743,7082,339|39,0.36002084332962664,1.5098,1.1
1743,8230,25|325,0.2825697225070386,0.9057999999999999,0.0
1743,9029,25|325,0.17617017442561683,1.3583,0.5
1744,746,503|501|502|301,0.2463652718687419,0.254,0.5
1744,1944,503|501|502|301,0.18460008209198658,0.18480000000000002,0.4
1745,7793,324|24,0.20268755157458096,0.2028,1.0
1746,1735,51,0.3568429625044872,0.3577,0.333333333333
1746,4198,395|95|122,0.22151318870640577,1.0889000000000002,0.166666666667
1746,4238,51,0.2444837414663469,1.0986,0.333333333333
1746,4282,95,1.086871419597979,1.9808,0.6727434209419103
1747,2087,332|32,0.2576328128511546,0.25780000000000003,1.4
1748,6009,120,0.2864415563473345,0.3412,1.0
1751,1080,20,0.18587465605766113,0.2081,0.666666666667
1751,10268,20,0.27245949617609405,0.2737,0.25
1752,1758,302|12,0.25202391809049496,0.9617000000000001,0.142857142857
1752,2746,302|12,0.446049117731511,0.6219,1.125
1753,1364,17,0.2994813521264305,0.3013,0.6
1753,10200,17,0.3939609601859943,0.3941,1.0
1754,4548,20,0.13131122766513645,0.13131122766513645,0.75
1756,7924,145|141|143|144,0.13797624595884944,0.138,0.5
1757,2794,12,0.25946984655808697,0.2641,0.666666666667
1757,3024,12,0.08706904038512711,0.1004,0.05389333368291717
1758,1330,12,0.308928334760765,0.465,0.19121811559799634
1758,1752,302|12,0.25202391809049496,0.26080000000000003,0.25
1758,4586,302|12,0.40902934929176427,0.5239,1.0
1758,6498,86,1.0865122602962887,1.4673,0.672521111243702
1760,1425,11,0.7280595934886177,1.2077,2.5
1762,2708,85|385,0.31018179491846287,0.4763,0.3
1762,6426,85|385,0.27213807701629694,0.27230000000000004,1.0
1763,580,116,0.5631461723859741,1.3386,1.0
1763,1254,116,0.24029160762048304,0.243,0.1
1764,9577,162,0.1278931184310402,0.134,0.666666666667
1766,2070,83,0.276185897709882,0.2763,0.5
1766,7431,83,0.17311124360697114,0.1732,0.0
1767,920,122|115|78|395|95,0.2188263589151541,0.2191,0.106666666667
1767,1096,395|95|115|122,0.209951009128742,0.2102,0.238095238095
1767,1681,78,0.23381405415286435,0.2955,0.0
1768,4200,52|352,0.4105103712568289,0.4308,1.0
1770,3999,343|43,0.2113832805289291,0.2149,0.2
1770,6216,343|43,0.28158882842354827,0.7606,0.9
1771,1527,353|60,0.26229705346199234,0.2726,0.307692307692
1772,352,67,0.21187415537688362,0.6407999999999999,0.666666666667
1772,9626,67,0.26681199406077094,0.2672,0.375
1775,1150,161,0.28613793526465714,0.49910000000000004,1.0
1775,2197,26,0.2823062491287339,0.5652999999999999,0.333333333333
1775,3988,26,0.3126356604762508,0.3207,0.0
1775,7074,161,0.14849145855798623,0.1509,0.3
1776,3151,74,0.2773646078545492,0.2853,1.0
1776,7122,141|74,0.16951835250043673,0.18080000000000002,0.0
1778,599,8,0.1840680982153458,0.19169999999999998,0.5
1779,5454,109,0.14354750124632862,0.14354750124632862,0.0
1780,1876,113,0.3158466750781201,0.3955,0.5
1780,4607,113,0.2972910473446844,0.2975,0.4
1781,868,324|24,0.36075966977344576,0.5401,0.5
1781,1803,324|24,0.30414760881804814,0.3044,0.5
1782,2878,306|506,0.21001216427702085,0.2101,0.857142857143
1784,1576,84,0.2918119208782435,0.3561,0.18062352766242953
1785,3689,161|63|363,0.21085711706600335,0.2112,0.2375
1785,8430,161|63|363,0.2087789834468734,0.2105,0.8
1786,6746,82|75,0.2280933181005617,0.2773,1.0
1787,2923,50,0.3279697401173527,0.8915000000000001,0.333333333333
1787,6530,50,0.2592721730170615,0.30510000000000004,0.25
1788,2942,65|365,0.24311288877957415,0.4711,1.0
1789,1383,89,0.17773096583201872,0.3974,0.666666666667
1789,14000,89,0.1563147471007842,0.1565,1.7
1790,1083,38,0.16538988239654218,0.16538988239654218,0.6
1791,14235,300,0.7581146055582024,1.1958,0.6107199883551521
1792,1194,39,0.43909296147783966,0.9381,0.2717864281732426
1792,2791,339|39,0.9707739698215959,1.3094000000000001,1.2
1792,3598,339|39,0.42640524549483994,0.45439999999999997,1.27272727273
1793,1891,307|7|160,0.3658155790894467,0.3732,1.34285714286
1793,2137,125,0.1788592307922314,0.22219999999999998,2.16666666667
1793,2628,307|7|160,0.3346649043770621,0.3785,0.625
1793,7410,125,0.3044118925995908,0.3155,2.85714285714
1794,2715,320|97,0.25450014459944403,0.258,0.5
1794,3908,320|97,0.2589676666884364,0.2605,2.5
1795,6287,161,0.35953254704109805,0.42910000000000004,1.6
1795,7074,161,0.3485487919979915,0.3489,0.3
1797,6470,107,0.3941249005781658,0.3947,1.0
1798,1374,107,0.18289580351612442,0.1958,0.0
1798,8395,107,0.2138331967875028,0.214,0.0
1799,3049,83,0.1836379386870432,0.18380000000000002,1.0
1799,3292,83,0.1766039333693494,0.1768,0.5
1800,4805,20,0.20230667478248324,0.2025,0.0
1802,2230,320|97,0.17360920726804133,0.1737,0.333333333333
1802,2469,320|97,0.15966174504607206,0.15980000000000003,0.1
1803,1781,324|24,0.30414760881804814,0.3044,0.857142857143
1803,2717,324|24,0.29676941636355586,0.2989,0.1
1807,8247,42,0.3499949817586335,0.3653,0.75
1808,1308,32,0.1923576146757533,0.1931,0.3
1808,7843,171|32,0.1932495387323877,0.19380000000000003,0.625
1809,1463,21,0.08259106452117443,0.08259999999999999,0.8
1809,3769,21,0.3666320172647137,0.39,3.5
1809,4000,53|353,0.3227306465804039,0.32510000000000006,0.833333333333
1810,797,22|503|322|502,0.2942437322651669,0.3013,0.8
1810,2227,64,0.2193784870064747,0.2303,1.0
1812,2706,111,0.30802378623786175,0.3327,0.0
1812,6599,111,0.2576799096561768,0.3222,0.75
1813,2514,59,0.1630970149822492,0.16319999999999998,0.0
1813,4605,59,0.15072118867123585,0.151,0.0
1814,528,132,0.20996626834831061,0.25730000000000003,0.166666666667
1814,2814,132,0.21149448403431692,0.2119,0.0
1815,2561,115,0.1789997178659613,0.23600000000000002,0.5
1815,6911,115,0.2431717536718866,0.24580000000000002,1.0
1816,1358,106,0.270217889580907,0.30710000000000004,0.5
1818,2135,85|385,0.3539615472690096,1.2072,0.375
1818,4679,85|385,0.2336097299812098,0.2336097299812098,2.0
1819,8202,384|84,0.11909976325896797,0.1192,0.4
1820,846,165|60,0.25619936030292595,0.26039999999999996,0.5625
1820,3041,84|60,0.21026241635172568,0.2878,0.8
1822,1699,127,0.29879579525632943,0.2998,0.333333333333
1822,4858,127,0.3323256625619939,0.3346,0.625
1823,8982,98,0.2168388824827918,0.2171,0.0
1824,3348,53|353,0.20625353343459166,0.3584,0.0625
1824,5373,53|353,0.34480713641327176,0.3451,0.5
1825,7448,111,0.13554695729309066,0.14400000000000002,0.08389982669831389
1826,819,312,0.3354201552437436,0.4046,0.20761582154309352
1826,5578,312|71,0.1564633710662678,0.1564633710662678,0.0
1827,6628,70|91,0.39253387910164445,0.4258,0.24296764079058833
1829,4737,107,0.4372491665881881,0.439,1.0
1830,962,21,0.3386065458787218,0.34450000000000003,0.8
1830,1087,42,0.45470071674034124,0.4551,1.0
1830,3284,42,0.370141983381651,0.3742,0.4
1830,6781,21,0.323518089021439,0.3307,0.0
1831,4246,84,0.3065638520149762,0.322,0.18975456601662227
1832,295,300|168,0.3922882914787878,0.4223,1.0
1832,3338,168,0.22580534916405323,0.22580534916405323,0.4
1835,3984,167|24,0.161921993713361,0.1983,0.25
1835,8828,167|24,0.2154515734395205,0.2159,0.5
1836,4206,10|169,0.16792117900185785,0.1681,0.5
1836,9392,10|169,0.28423594669723246,0.2843,1.0
1837,5744,34|334,0.23623247129610003,0.2631,1.0
1838,2074,312,0.17561648839373756,0.1758,0.10870176089413475
1838,2879,512,0.1881133256438111,0.6544,1.0
1839,3463,11,0.329612596202017,0.32980000000000004,1.16666666667
1839,8067,11,0.2142483812005706,0.2144,0.166666666667
1840,3277,99|335|35,0.16522574336217857,0.16540000000000002,0.458333333333
1840,5079,335|35,0.24949601988191808,0.25,0.545454545455
1841,1065,324|68,0.23524420735550622,0.2354,0.285714285714
1842,4181,125,0.21318745354055857,0.2174,2.28571428571
1843,5025,320|53|60,0.1660317318055834,0.17930000000000001,0.461111111111
1843,5220,320|53|60|97,0.2690702745233194,0.2771,0.36
1844,4977,112,0.305005959591198,0.3103,0.6
1844,7237,112,0.23830360036910242,0.26230000000000003,0.5
1846,3705,160,0.2136946481385138,0.2256,0.833333333333
1847,942,79,0.22222478924320946,0.22222478924320946,0.5
1848,4730,300|66,0.2491729646229007,0.251,0.4
1849,2869,21,0.22799765140316977,0.2281,0.2
1849,3955,21,0.19435510792647884,0.1946,0.5
1850,352,67,0.1986074906051869,0.6776000000000001,0.25
1850,1456,67,0.24882099697853585,0.2497,0.0
1851,3123,127,0.15855519758134812,0.16090000000000002,0.166666666667
1851,14294,127,0.20252117076472112,0.2052,0.0
1853,837,7,0.25353679332069434,0.26080000000000003,1.0
1853,1098,353|60,0.1565923215697639,0.2394,0.833333333333
1853,6475,353|60,0.4013898344727374,0.4698,0.923076923077
1855,2466,302|129,0.256160289764795,0.2565,1.7
1855,5473,302|129,0.28025723124725116,0.2804,2.31746031746
1856,784,343|43,0.25681325332109844,0.257,0.444444444444
1856,5907,343|43,0.25479927002549263,0.255,0.3
1857,4858,307|7,0.16835091128273813,0.17930000000000001,0.1
1857,5475,307|7,0.2385235209209505,0.2387,1.0
1858,3995,59,0.23330391449517296,0.2409,0.2
1858,8566,59,0.21663288134540554,0.22190000000000001,0.5
1859,3381,337|37,0.3568600711555417,0.3568600711555417,1.0
1860,3742,300|112,0.16196122637927027,0.1631,0.25
1862,3283,42,0.3611949230753686,0.3633,0.5
1862,6921,42,0.18751842940193783,0.1881,0.2
1865,1751,20,0.21564251122458306,0.21564251122458306,0.0
1866,4265,102,0.3889906022420022,0.38939999999999997,1.0
1866,10239,102,0.6756955963317025,0.6771,1.0
1867,1602,9,0.15805715922035485,0.26789999999999997,0.0
1867,1886,9,0.3343241342577756,0.5496000000000001,0.75
1868,7600,107,0.3896009733418538,0.3896009733418538,4.66666666667
1870,6704,16|68|69|135,0.19541766715735132,0.19569999999999999,0.0
1870,9394,68|69|135,0.475083853880345,0.6339,0.333333333333
1871,1327,54|354,0.24380127729561568,0.2817,0.4
1871,5909,17,0.41844980388970315,0.42,1.0
1872,2196,112,0.20841279890725875,0.209,0.166666666667
1872,6698,112,0.30565270484925167,0.32130000000000003,1.0
1874,612,185,1.0973241645784078,1.8672000000000002,0.6792133816838793
1874,1009,185,1.7306279839331227,2.6406,5.0
1874,1282,87|322,0.1819214138530317,0.182,1.0
1874,1306,25|325|81,0.22125781748369247,0.2226,0.625
1874,1497,87|322,0.28394213077596936,0.2842,0.5
1874,10208,25|325|81,0.25949234929664067,0.2665,1.0
1875,3501,108,0.2332486777494924,0.2348,0.916666666667
1875,5086,108,0.23652374522700526,0.3542,1.1
1876,1780,113,0.3158466750781201,0.3168,0.2
1876,3740,16|9|102,0.24563777007456775,1.0101,0.418518518519
1876,9058,113,0.19870560288271671,0.9005,0.25
1877,1359,77,0.17686440731737588,0.19840000000000002,0.0
1877,2553,77,0.3274457972431579,0.3609,0.8
1878,1398,504|304,0.29704182414020786,0.31760000000000005,0.4
1878,8975,504|304,0.32537974141211523,0.32630000000000003,1.0
1880,3678,325|72,0.2582338482711393,0.2585,0.777777777778
1880,3872,325|72,0.19469595451563296,0.2396,0.5
1881,5324,336|36,0.3209979942857035,0.3411,0.6
1884,1542,335|35,0.2665391791627743,0.26630000000000004,0.642857142857
1884,4521,99|335|35,0.25073773562964785,0.2509,0.190476190476
1886,1867,9,0.3343241342577756,0.33480000000000004,0.5
1886,8473,9,0.23689240859129868,0.23689240859129868,1.0
1888,2406,91|144,0.3561547098171015,0.38210000000000005,0.222222222222
1888,6178,91|144,0.13985605279922328,0.15380000000000002,0.333333333333
1889,2980,339|39,0.3037908496754826,0.6531,0.8
1889,7082,199,0.29409406098321556,0.3019,1.45454545455
1890,1513,79|71,0.2416056911408147,0.24180000000000001,0.0416666666667
1890,14274,79|71,0.4026224579084557,0.5327999999999999,0.0
1891,4813,307|7|160,0.19448911715914347,0.20450000000000002,0.8
1892,7371,129,0.3015799188438883,0.30469999999999997,6.2
1893,2559,73,0.20125364914821411,0.3306,0.0
1893,8755,73,0.45542327157310847,0.4594,1.0
1894,2949,141|74,0.1528909572327756,0.1539,0.5
1894,7695,74,0.21497401196609892,0.26830000000000004,0.2
1895,1953,335|35,0.5581362968166081,0.5599,1.33333333333
1895,2525,335|35,0.22867628398516615,0.2595,1.0
1896,8139,118,0.20133685167575574,0.2211,0.333333333333
1898,636,41|353|341,0.4169067389946644,0.4962,0.25805376859458656
1898,669,195,1.7070617528570833,2.005,4.75
1898,911,106|195,0.25141826548555024,0.3429,0.15562096947272144
1900,7512,70|23,0.11295758831655171,0.124,0.6
1902,617,60,0.4194407254165677,0.46430000000000005,0.4
1902,3730,60,0.533191831861468,1.1258,0.3125
1904,2599,45,0.3220096934847157,0.3315,0.5
1904,2745,52,0.2264359909517632,0.2276,0.466666666667
1904,6547,52,0.20579294347890636,0.2491,0.4
1904,10169,45,0.2258521167601696,0.2897,0.4
1905,3500,59,0.29151954933300767,0.3325,0.8
1905,4137,59,0.22907532578144646,0.2303,0.375
1906,1379,48,0.16213080312402237,0.16213080312402237,0.0
1906,6842,48,0.35826266879045315,0.4174,0.2217547071823989
1907,4407,52|59,0.305146328236402,0.3072,0.3
1907,5541,59,0.1787070300514895,0.1789,0.5
1908,3582,70,0.2813866286490838,0.2838,0.5
1908,5553,70|91,0.3224061534511545,0.355,1.0
1909,1159,503|504|304,0.2752576282888323,0.2752576282888323,1.2
1909,15355,514,0.26342934914316857,0.31660000000000005,2.0
1910,632,307|511,0.5760492741442588,1.1930999999999998,2.0
1910,7734,509,0.2496962399641717,0.27280000000000004,1.5
1910,15327,121,0.18163047891664186,0.6705,2.33333333333
1910,15329,121,0.31758995713456595,0.7847000000000001,2.0
1911,1670,36,0.1849237674941169,0.1859,0.5
1912,3585,168,0.30712331240235796,0.3073,0.4
1912,4080,168,0.21340464115550611,0.2136,0.2
1914,4674,91,0.18517069045467255,0.1855,0.125
1914,4828,91,0.4546970311611333,0.5147,0.166666666667
1915,7456,134,0.18859118674345532,0.2393,0.11673274118866407
1918,717,84,0.286485451035414,0.3048,0.17732658979195495
1918,3877,84,0.1508869845250062,0.15309999999999999,0.09339488030930879
1919,2720,47,0.21613243965948076,0.22890000000000002,2.66666666667
1919,2870,47,0.13427480175893855,0.1345,5.08333333333
1920,5833,5,0.30315831889875205,0.3257,1.0
1921,7170,107,0.4466600339161772,0.4904,1.0
1923,3769,21,0.2449743936148345,0.2476,0.1
1923,6127,21,0.1808171483099641,0.1809,0.0
1924,2242,38,0.32534525972781486,0.3257,0.4
1924,2692,38,0.1250564579367624,0.1251,0.1
1925,2437,9,0.36303236072966516,0.36310000000000003,1.0
1926,1060,145|501|301,0.26159174422344406,0.3491,0.7
1927,2463,21,0.31994650418885506,0.3232,0.5
1927,3375,21,0.19972475517222693,0.1998,0.5
1928,1786,82|75,0.252469080437021,0.25710000000000005,1.0
1929,1295,100,0.15430037176301098,0.1658,0.0
1929,5965,100,0.32391943188526034,0.3593,1.0
1931,1497,87|322,0.30707784759677825,0.8846,0.8
1931,1583,56,0.19204666589747033,0.1971,0.166666666667
1931,5925,56,0.23149156175993663,0.7605000000000001,0.333333333333
1933,715,116|334|86,0.2760337320096099,0.6385000000000001,0.666666666667
1933,10176,116|334|86,0.24254996481000954,0.24580000000000002,0.45
1934,3134,339|39,0.20536453360871154,0.8542000000000001,0.2
1934,8531,339|39,0.45546827580624555,0.45730000000000004,0.636363636364
1935,451,52|352,0.07537331750454729,0.1177,0.6
1935,2809,52|352,0.39846179985129504,0.4194,1.0
1935,3044,79,0.15488752802680567,0.155,0.0833333333333
1935,3186,52,0.2871365325219442,0.2873,0.6
1935,4884,79,0.28544458452696164,0.33039999999999997,0.5
1936,2038,118,0.29720604701527137,0.3738,1.0
1936,2305,118|73,0.4843312272422836,0.623,0.5
1936,4793,73,0.317760172358063,0.31989999999999996,0.5
1938,522,52,0.28663128894919576,0.2879,0.5
1938,2962,52|352,0.204505882922174,0.2047,0.25
1939,2801,302|12,0.3173491597246499,0.32230000000000003,0.857142857143
1939,8892,302|12,0.19600474334961307,0.1987,0.0625
1941,612,25|81,0.2730968330934737,0.2730968330934737,0.0
1941,9002,25|325|81,0.22618167768036268,0.22619999999999998,0.5
1942,670,306|506,0.30158899944350986,0.3098,1.16666666667
1942,1694,306|506,0.21511002018624978,0.21530000000000002,0.5
1942,4344,75,0.22947178528028808,0.2307,0.5
1942,6549,75,0.22784021632303342,0.2338,0.2
1943,629,98,0.19931064816879596,0.19931064816879596,0.0
1943,3915,98,0.21558240601698458,0.2157,0.5
1944,1744,503|501|502|301,0.18460008209198658,0.18480000000000002,0.2
1944,2338,503|501|502|301,0.1973871737344457,0.1975,0.4
1945,4216,307|7|160,0.1591096103629296,0.16240000000000002,0.375
1945,5165,199,1.9869448361675839,2.6870000000000003,3.25
1945,5549,307|7|160,0.23238702763189534,0.8342,1.16666666667
1945,9174,336|36,0.34123621004801885,0.6455,0.5
1945,9646,336|36,0.2862617078768944,0.9204,0.857142857143
1945,14204,199,2.3948815774015118,3.9793000000000003,5.66666666667
1946,2546,98|85|385,0.1611677607845772,0.1611677607845772,0.5
1946,4024,98|85|385,0.2809286204795569,0.2811,0.5
1948,2413,165,0.17603415436978007,0.17603415436978007,0.25
1949,5490,12,0.38119490707101295,1.8685,1.0
1949,6172,12,0.3600850664947585,0.3602,0.666666666667
1952,1478,59,0.18814421059865785,0.18830000000000002,0.333333333333
1952,5541,52|59,0.16641325016633313,0.1665,0.1
1953,337,32,0.08328902149478347,0.9288,0.666666666667
1953,4352,335|35,0.43430698171173415,0.43510000000000004,0.7
1953,6797,195,1.4482887262403001,1.4714,3.0
1954,2089,44,0.2542386716500142,0.26839999999999997,0.1
1954,4656,44,0.29516440418300616,0.2994,0.2
1955,358,121,0.11372248408487817,0.1138,0.916666666667
1955,2369,121|75,0.16404798498817835,0.1641,1.22222222222
1956,1372,161|71,0.156121946645211,0.1562,0.333333333333
1956,2735,71,0.19904528099941937,0.1992,0.25
1958,2332,501|502|301,0.09775015803895663,0.0999,0.5
1958,9043,501|502|301,0.19582886439293848,0.19740000000000002,1.0
1960,6124,384|84,0.6438046608780457,0.6444,1.0
1962,1581,503|504|514|304,0.18959759950674718,0.19369999999999998,0.75
1962,3330,75,0.15379170894174582,0.1539,1.2
1962,5433,75,0.10790786117252683,0.108,1.0
1962,23882,503|504|514|304,0.355271025679277,0.5767000000000001,1.26666666667
1963,7340,302|129,0.21818123773304562,0.2184,0.444444444444
1964,2775,353|60,0.38255113938297997,1.1260000000000001,0.833333333333
1964,2868,329|117|105,0.35768476910283226,0.3594,1.91666666667
1964,4426,353|60,0.5882971243866072,1.119,1.0
1964,5684,105,0.17992941124676004,0.9215,0.5
1965,2686,300,0.12281447262198562,0.1315,0.09893656280941399
1966,3443,504|304,0.40058757563009073,0.5989,1.71428571429
1966,3446,505,0.1365402534902,0.149,0.5
1966,3886,504|505|304,0.1940399528134251,0.196,0.75
1967,2088,47|14,0.17062887692868786,0.1762,3.1
1967,3057,47,0.1706033501910852,0.18,5.33333333333
1968,1683,396|46,0.23705959052260472,0.43660000000000004,0.75
1970,2670,10|169|24,0.39045282970600376,0.4016,0.4
1970,3056,24,0.41898275961140785,0.427,0.8
1971,425,20,0.27036017059840206,0.2706,1.0
1971,2416,20|113|300,0.23967923362406987,0.2398,0.833333333333
1971,6513,300|113|322,0.216187585113775,0.2313,1.0
1975,1662,16|302,0.2328411318100459,0.2331,0.0
1976,3973,37,0.2357780904421223,0.2357780904421223,0.5
1977,3359,108,0.29675144969039635,0.3202,2.0
1977,4056,108,0.44737815537842784,0.45260000000000006,1.3
1978,1169,337|37,0.2123198999103099,0.2124,0.4
1978,5810,337|37,0.2807357683085805,0.281,0.0
1979,6812,53|353,0.27821686378268307,0.2786,0.714285714286
1981,636,60,0.27351888267160124,0.27380000000000004,0.5
1982,1244,131,0.26367219101881934,0.26839999999999997,0.0
1982,5369,131,0.3103287793807002,0.3107,0.0
1985,561,96,0.2434858292807524,0.2775,0.428571428571
1985,2811,96,0.17181579004493353,0.20600000000000002,0.0833333333333
1986,5429,324|24,0.1505077177764388,0.15080000000000002,0.3
1986,8310,324|24,0.4593159277569059,0.4594,1.0
1987,612,325|72,0.10754211446380069,0.10754211446380069,0.0
1987,2377,300,0.39252262920515907,0.4141,0.3162073567502379
1987,4798,325|72,0.18008410434298033,0.18030000000000002,0.0625
1988,2655,100,0.15261841466180112,0.19319999999999998,0.1
1988,5965,34|100,0.2875369290395568,0.31489999999999996,0.875
1989,2648,334|86,0.32677281810241676,0.3271,0.833333333333
1992,2198,45,0.289885300017077,0.3644,1.0
1992,2508,45,0.1709656195503946,0.1722,0.0
1993,6248,129,0.14082482844416797,0.16119999999999998,5.0
1994,3304,47,0.26819117568534734,0.482,2.75
1994,5865,47,0.1963093868048074,0.19640000000000002,3.875
1995,996,396|96,0.2152097353549093,0.21530000000000002,0.3
1995,8645,396|73|96|118,0.23882872903412794,0.2555,0.638095238095
1996,1491,74,0.21489044456864975,0.2152,0.0
1996,4949,74,0.10636120524282655,0.8214,1.0
1996,6703,162|124|352,0.14764213799944836,0.9095,0.0
1998,8733,107,0.259147432871599,0.25930000000000003,0.0
1999,1608,120,0.3096701563855361,0.3099,0.5
1999,2998,120,0.22240846784953255,0.2226,0.5
2000,2421,17,0.3109945924154491,0.3142,0.166666666667
2000,5071,17,0.40441297714671415,0.4053,0.2
2001,2657,102,0.39697017503070314,0.3985,1.22222222222
2002,3438,50,0.19971940317713763,0.20140000000000002,0.5
2004,8424,14,0.20518992101504832,0.20980000000000001,0.333333333333
2004,14167,14,0.09552473384925189,0.1867,0.0
2005,2493,307|7,0.2840109090671417,0.2842,0.4
2005,7601,307|7,0.28002277069177023,0.2804,0.6
2006,3269,110,0.38824574170029685,0.38839999999999997,0.333333333333
2007,2242,38,0.18156707640404765,0.1817,0.2
2007,5722,38,0.2883805403413348,0.293,0.4
2008,5757,116,0.42809041008413773,1.3307,1.0
2010,1485,395|95,0.30861623629041895,0.9119,1.0
2011,1412,86,0.4124434559778814,0.4344,1.0
2013,715,102,0.2164334171680845,1.1965000000000001,1.0
2013,5354,102,0.6803765203361252,0.6846,1.33333333333
2014,788,112|111,0.17989143580375858,0.1963,0.266666666667
2014,5407,112|111,0.21617961414792972,0.2166,0.1875
2015,1465,343|43,0.1191465258371013,0.154,0.888888888889
2015,1723,343|43,0.2745788579582748,0.27480000000000004,0.0
2016,562,186,0.9915306465981719,1.0207000000000002,0.6137301129952712
2016,3719,186,1.3964234902569381,1.6451,0.8643476118514377
2016,4255,396|96,0.24785267378472187,0.2519,1.0
2016,5272,396|96,0.18894747280383767,0.1901,0.666666666667
2016,6918,45,0.27675756699534226,0.9622999999999999,0.222222222222
2016,8187,45|96,0.4050122292537205,0.4113,0.875
2017,4670,57,0.28357758202734773,0.2839,0.6
2017,10346,57,0.24917658854218933,0.24917658854218933,0.0
2018,2819,70,0.18187335277291666,0.1821,0.0454545454545
2018,5789,70,0.14158033297006742,0.1417,0.0
2019,3946,109,0.10384213020436016,0.11090000000000001,0.06427541349593735
2020,4309,88,0.2301014513706566,0.4277,0.8
2020,5853,88,0.18783622005374653,0.319,0.25
2020,12871,28,0.4407097250962693,0.5463,0.5
2020,15391,28,0.538045802312231,0.598,1.0
2022,1695,144,0.1533622776680575,0.1535,0.333333333333
2023,3992,132,0.17349755900708835,0.1736,1.0
2024,5398,16|302,0.2543286596679821,0.4172,1.0
2024,6502,16|302,0.4358412609068455,0.4383,1.0
2025,920,122|78|115,0.2501334468904681,0.2567,0.2
2025,1767,395|95,0.46340657736018975,0.4758,1.57142857143
2025,14323,95|78|115|122,0.14682004943313648,0.5695,0.09087755969794782
2026,3419,30,0.16010876655579853,0.1882,0.25
2026,4444,40|312|30,0.2589283039612692,0.5082,1.0
2026,5548,40|312,0.28224199652572357,0.2857,1.0
2027,2141,85|385,0.37982991106598274,0.3999,1.5
2027,2708,85|385,0.18384906281771543,0.1839,0.2
2029,15475,112,1.1270951209228848,1.7048,3.0
2030,1887,165,0.22556149556527008,0.228,0.1396163423043013
2031,2440,9,0.24308207261046888,0.33680000000000004,1.0
2031,3555,9,0.15863364289660253,0.22580000000000003,0.5
2032,4133,324|85|385,0.2620282392359183,0.33280000000000004,0.4
2032,6529,324|85|385,0.2828444666677701,0.28300000000000003,0.214285714286
